obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x1,10,3,900,1077450,21s-20-30-11.txt,30,20,13,4356.0,13,4356.0
RANDOM,SSHAPE,LS_1x2,10,3,900,5558327,21s-20-30-11.txt,30,20,13,4598.0,13,4598.0
RANDOM,SSHAPE,LS_2x2,10,3,900,4752907,21s-20-30-11.txt,30,20,13,4356.0,13,4356.0
RANDOM,SSHAPE,LS_1x0,10,3,900,2422810,21s-20-30-12.txt,30,20,14,5098.0,14,5098.0
RANDOM,SSHAPE,LS_1x1,10,3,900,780612,21s-20-30-12.txt,30,20,14,4972.0,14,4972.0
RANDOM,SSHAPE,LS_1x2,10,3,900,4641515,21s-20-30-12.txt,30,20,14,4892.0,14,4892.0
RANDOM,SSHAPE,LS_2x2,10,3,900,3263176,21s-20-30-12.txt,30,20,14,5000.0,14,5000.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1444410,21s-20-30-13.txt,30,20,13,4556.0,13,4556.0
RANDOM,SSHAPE,LS_1x1,10,3,900,599120,21s-20-30-13.txt,30,20,13,4556.0,13,4556.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2745239,21s-20-30-13.txt,30,20,13,4472.0,13,4472.0
RANDOM,SSHAPE,LS_2x2,10,3,900,3377219,21s-20-30-13.txt,30,20,13,4494.0,13,4494.0
RANDOM,SSHAPE,LS_1x0,10,3,900,887051,21s-20-30-14.txt,30,20,11,4048.0,11,4048.0
RANDOM,SSHAPE,LS_1x1,10,3,900,397282,21s-20-30-14.txt,30,20,11,3992.0,11,3992.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1647323,21s-20-30-14.txt,30,20,11,4102.0,11,4026.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2387359,21s-20-30-14.txt,30,20,11,4054.0,11,4054.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1137750,21s-20-30-15.txt,30,20,9,3290.0,9,3248.0
RANDOM,SSHAPE,LS_1x1,10,3,900,436664,21s-20-30-15.txt,30,20,9,3236.0,9,3236.0
