obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
G01,LGAP,10,3,900,685070,35s-50-60-5.txt,60,50,13,6272
G02,LGAP,10,3,900,662757,35s-50-60-5.txt,60,50,15,7018
G03,LGAP,10,3,900,3245158,35s-50-60-5.txt,60,50,14,6670
FCFS,LGAP,10,3,900,584468,35s-50-60-6.txt,60,50,16,7222
RANDOM,LGAP,10,3,900,554386,35s-50-60-6.txt,60,50,15,6964
SOP,LGAP,10,3,900,833013,35s-50-60-6.txt,60,50,50,13251
G01,LGAP,10,3,900,735710,35s-50-60-6.txt,60,50,14,6820
G02,LGAP,10,3,900,720544,35s-50-60-6.txt,60,50,17,7539
G03,LGAP,10,3,900,3553802,35s-50-60-6.txt,60,50,14,6631
FCFS,LGAP,10,3,900,517640,35s-50-60-7.txt,60,50,14,6169
RANDOM,LGAP,10,3,900,484719,35s-50-60-7.txt,60,50,13,5819
SOP,LGAP,10,3,900,771302,35s-50-60-7.txt,60,50,50,11772
G01,LGAP,10,3,900,662772,35s-50-60-7.txt,60,50,13,5939
G02,LGAP,10,3,900,642631,35s-50-60-7.txt,60,50,15,6422
G03,LGAP,10,3,900,3083434,35s-50-60-7.txt,60,50,13,5826
FCFS,LGAP,10,3,900,503894,35s-50-60-8.txt,60,50,14,5898
RANDOM,LGAP,10,3,900,486247,35s-50-60-8.txt,60,50,13,5604
SOP,LGAP,10,3,900,754789,35s-50-60-8.txt,60,50,50,11579
G01,LGAP,10,3,900,635186,35s-50-60-8.txt,60,50,12,5458
G02,LGAP,10,3,900,604698,35s-50-60-8.txt,60,50,14,6066
G03,LGAP,10,3,900,2963086,35s-50-60-8.txt,60,50,12,5464
FCFS,LGAP,10,3,900,531793,35s-50-60-9.txt,60,50,15,6696
RANDOM,LGAP,10,3,900,492071,35s-50-60-9.txt,60,50,13,6331
SOP,LGAP,10,3,900,777002,35s-50-60-9.txt,60,50,50,12570
G01,LGAP,10,3,900,666517,35s-50-60-9.txt,60,50,13,6081
G02,LGAP,10,3,900,664069,35s-50-60-9.txt,60,50,15,6782
G03,LGAP,10,3,900,3068543,35s-50-60-9.txt,60,50,13,6032
FCFS,LGAP,10,3,900,517830,35s-50-60-10.txt,60,50,14,6080
RANDOM,LGAP,10,3,900,456828,35s-50-60-10.txt,60,50,12,5610
SOP,LGAP,10,3,900,741921,35s-50-60-10.txt,60,50,50,11485
G01,LGAP,10,3,900,626832,35s-50-60-10.txt,60,50,12,5492
G02,LGAP,10,3,900,593110,35s-50-60-10.txt,60,50,14,6042
G03,LGAP,10,3,900,2836119,35s-50-60-10.txt,60,50,12,5420
FCFS,LGAP,10,3,900,494646,35s-50-60-11.txt,60,50,13,5799
RANDOM,LGAP,10,3,900,466514,35s-50-60-11.txt,60,50,12,5694
SOP,LGAP,10,3,900,752312,35s-50-60-11.txt,60,50,50,12091
G01,LGAP,10,3,900,629548,35s-50-60-11.txt,60,50,12,5610
G02,LGAP,10,3,900,603090,35s-50-60-11.txt,60,50,14,6151
G03,LGAP,10,3,900,2855459,35s-50-60-11.txt,60,50,12,5612
FCFS,LGAP,10,3,900,509303,35s-50-60-12.txt,60,50,14,6274
RANDOM,LGAP,10,3,900,490847,35s-50-60-12.txt,60,50,13,5880
SOP,LGAP,10,3,900,758211,35s-50-60-12.txt,60,50,50,11982
G01,LGAP,10,3,900,637353,35s-50-60-12.txt,60,50,12,5697
G02,LGAP,10,3,900,594270,35s-50-60-12.txt,60,50,14,6218
G03,LGAP,10,3,900,2979135,35s-50-60-12.txt,60,50,12,5732
FCFS,LGAP,10,3,900,522376,35s-50-60-13.txt,60,50,14,6568
RANDOM,LGAP,10,3,900,500882,35s-50-60-13.txt,60,50,13,6100
SOP,LGAP,10,3,900,774426,35s-50-60-13.txt,60,50,50,12978
G01,LGAP,10,3,900,679922,35s-50-60-13.txt,60,50,13,6248
G02,LGAP,10,3,900,661108,35s-50-60-13.txt,60,50,15,6916
G03,LGAP,10,3,900,3130967,35s-50-60-13.txt,60,50,13,6246
FCFS,LGAP,10,3,900,550070,35s-50-60-14.txt,60,50,15,6646
RANDOM,LGAP,10,3,900,499857,35s-50-60-14.txt,60,50,13,6300
SOP,LGAP,10,3,900,782205,35s-50-60-14.txt,60,50,50,12471
G01,LGAP,10,3,900,698491,35s-50-60-14.txt,60,50,13,6065
G02,LGAP,10,3,900,644894,35s-50-60-14.txt,60,50,15,6738
G03,LGAP,10,3,900,3127571,35s-50-60-14.txt,60,50,13,6075
FCFS,LGAP,10,3,900,530370,35s-50-60-15.txt,60,50,14,6614
RANDOM,LGAP,10,3,900,493062,35s-50-60-15.txt,60,50,13,6200
SOP,LGAP,10,3,900,787414,35s-50-60-15.txt,60,50,50,12614
G01,LGAP,10,3,900,701553,35s-50-60-15.txt,60,50,13,6205
G02,LGAP,10,3,900,648986,35s-50-60-15.txt,60,50,15,6838
G03,LGAP,10,3,900,3196196,35s-50-60-15.txt,60,50,13,6216
FCFS,LGAP,10,3,900,493172,35s-50-60-16.txt,60,50,13,5846
RANDOM,LGAP,10,3,900,457334,35s-50-60-16.txt,60,50,12,5592
SOP,LGAP,10,3,900,747056,35s-50-60-16.txt,60,50,50,11522
G01,LGAP,10,3,900,619084,35s-50-60-16.txt,60,50,12,5568
G02,LGAP,10,3,900,585689,35s-50-60-16.txt,60,50,14,6020
G03,LGAP,10,3,900,2918061,35s-50-60-16.txt,60,50,12,5679
FCFS,LGAP,10,3,900,560545,35s-50-60-17.txt,60,50,15,6827
RANDOM,LGAP,10,3,900,532563,35s-50-60-17.txt,60,50,14,6579
SOP,LGAP,10,3,900,824352,35s-50-60-17.txt,60,50,50,13148
G01,LGAP,10,3,900,712349,35s-50-60-17.txt,60,50,14,6546
G02,LGAP,10,3,900,683071,35s-50-60-17.txt,60,50,16,7069
G03,LGAP,10,3,900,3418808,35s-50-60-17.txt,60,50,14,6671
FCFS,LGAP,10,3,900,495847,35s-50-60-18.txt,60,50,13,5836
RANDOM,LGAP,10,3,900,476501,35s-50-60-18.txt,60,50,13,5776
SOP,LGAP,10,3,900,756255,35s-50-60-18.txt,60,50,50,11870
G01,LGAP,10,3,900,649176,35s-50-60-18.txt,60,50,12,5520
G02,LGAP,10,3,900,619227,35s-50-60-18.txt,60,50,14,5964
G03,LGAP,10,3,900,2977779,35s-50-60-18.txt,60,50,13,5673
FCFS,LGAP,10,3,900,567550,35s-50-60-19.txt,60,50,16,7004
RANDOM,LGAP,10,3,900,559953,35s-50-60-19.txt,60,50,14,6640
SOP,LGAP,10,3,900,807000,35s-50-60-19.txt,60,50,50,13032
G01,LGAP,10,3,900,697464,35s-50-60-19.txt,60,50,14,6451
G02,LGAP,10,3,900,681980,35s-50-60-19.txt,60,50,16,7222
G03,LGAP,10,3,900,3359539,35s-50-60-19.txt,60,50,14,6580
FCFS,LGAP,10,3,900,528035,35s-50-60-20.txt,60,50,14,6351
RANDOM,LGAP,10,3,900,488051,35s-50-60-20.txt,60,50,13,5936
SOP,LGAP,10,3,900,772796,35s-50-60-20.txt,60,50,50,12547
G01,LGAP,10,3,900,685252,35s-50-60-20.txt,60,50,13,5954
G02,LGAP,10,3,900,632229,35s-50-60-20.txt,60,50,15,6606
G03,LGAP,10,3,900,3127620,35s-50-60-20.txt,60,50,13,5955
FCFS,LGAP,10,3,900,562534,35s-50-60-21.txt,60,50,16,6737
RANDOM,LGAP,10,3,900,512328,35s-50-60-21.txt,60,50,14,6404
SOP,LGAP,10,3,900,784720,35s-50-60-21.txt,60,50,50,12557
G01,LGAP,10,3,900,693556,35s-50-60-21.txt,60,50,14,6302
G02,LGAP,10,3,900,661234,35s-50-60-21.txt,60,50,16,6913
G03,LGAP,10,3,900,3301166,35s-50-60-21.txt,60,50,14,6388
FCFS,LGAP,10,3,900,478838,35s-50-60-22.txt,60,50,13,5928
RANDOM,LGAP,10,3,900,433205,35s-50-60-22.txt,60,50,11,5262
SOP,LGAP,10,3,900,750847,35s-50-60-22.txt,60,50,50,11912
G01,LGAP,10,3,900,588885,35s-50-60-22.txt,60,50,11,5213
G02,LGAP,10,3,900,553160,35s-50-60-22.txt,60,50,13,5743
G03,LGAP,10,3,900,2689568,35s-50-60-22.txt,60,50,11,5356
FCFS,LGAP,10,3,900,508879,35s-50-60-23.txt,60,50,14,6206
RANDOM,LGAP,10,3,900,480194,35s-50-60-23.txt,60,50,13,5883
SOP,LGAP,10,3,900,760582,35s-50-60-23.txt,60,50,50,12392
G01,LGAP,10,3,900,643685,35s-50-60-23.txt,60,50,12,5752
G02,LGAP,10,3,900,602356,35s-50-60-23.txt,60,50,14,6335
G03,LGAP,10,3,900,2952751,35s-50-60-23.txt,60,50,12,5717
FCFS,LGAP,10,3,900,531873,35s-50-60-24.txt,60,50,14,6572
RANDOM,LGAP,10,3,900,501917,35s-50-60-24.txt,60,50,14,6730
SOP,LGAP,10,3,900,801765,35s-50-60-24.txt,60,50,50,12854
G01,LGAP,10,3,900,677335,35s-50-60-24.txt,60,50,13,6380
G02,LGAP,10,3,900,629756,35s-50-60-24.txt,60,50,14,6572
G03,LGAP,10,3,900,3109120,35s-50-60-24.txt,60,50,13,6196
FCFS,LGAP,10,3,900,541113,35s-50-60-25.txt,60,50,15,6622
RANDOM,LGAP,10,3,900,507232,35s-50-60-25.txt,60,50,13,6158
SOP,LGAP,10,3,900,779782,35s-50-60-25.txt,60,50,50,12470
G01,LGAP,10,3,900,674262,35s-50-60-25.txt,60,50,13,5967
G02,LGAP,10,3,900,639337,35s-50-60-25.txt,60,50,15,6687
G03,LGAP,10,3,900,3117036,35s-50-60-25.txt,60,50,13,6042
FCFS,LGAP,10,3,900,468272,35s-50-60-26.txt,60,50,12,5962
RANDOM,LGAP,10,3,900,443529,35s-50-60-26.txt,60,50,12,5806
SOP,LGAP,10,3,900,740918,35s-50-60-26.txt,60,50,50,12375
G01,LGAP,10,3,900,602949,35s-50-60-26.txt,60,50,12,5760
G02,LGAP,10,3,900,553026,35s-50-60-26.txt,60,50,13,6215
G03,LGAP,10,3,900,2696195,35s-50-60-26.txt,60,50,12,5648
FCFS,LGAP,10,3,900,550557,35s-50-60-27.txt,60,50,15,6879
RANDOM,LGAP,10,3,900,494225,35s-50-60-27.txt,60,50,13,6170
SOP,LGAP,10,3,900,811377,35s-50-60-27.txt,60,50,50,12352
G01,LGAP,10,3,900,673507,35s-50-60-27.txt,60,50,13,6060
G02,LGAP,10,3,900,639528,35s-50-60-27.txt,60,50,15,6556
G03,LGAP,10,3,900,3123811,35s-50-60-27.txt,60,50,13,6066
FCFS,LGAP,10,3,900,510124,35s-50-60-28.txt,60,50,14,6182
RANDOM,LGAP,10,3,900,469582,35s-50-60-28.txt,60,50,12,5676
SOP,LGAP,10,3,900,768580,35s-50-60-28.txt,60,50,50,11977
G01,LGAP,10,3,900,641494,35s-50-60-28.txt,60,50,12,5659
G02,LGAP,10,3,900,607917,35s-50-60-28.txt,60,50,14,6131
G03,LGAP,10,3,900,2960503,35s-50-60-28.txt,60,50,12,5773
FCFS,LGAP,10,3,900,543330,35s-50-60-29.txt,60,50,15,6680
RANDOM,LGAP,10,3,900,493537,35s-50-60-29.txt,60,50,13,6066
SOP,LGAP,10,3,900,774664,35s-50-60-29.txt,60,50,50,12417
G01,LGAP,10,3,900,665503,35s-50-60-29.txt,60,50,13,6040
G02,LGAP,10,3,900,651480,35s-50-60-29.txt,60,50,15,6828
G03,LGAP,10,3,900,3055604,35s-50-60-29.txt,60,50,13,6182
FCFS,LGAP,10,3,900,532282,35s-50-60-30.txt,60,50,14,6344
RANDOM,LGAP,10,3,900,519682,35s-50-60-30.txt,60,50,14,6428
SOP,LGAP,10,3,900,776402,35s-50-60-30.txt,60,50,50,12673
G01,LGAP,10,3,900,667735,35s-50-60-30.txt,60,50,13,5972
G02,LGAP,10,3,900,659379,35s-50-60-30.txt,60,50,15,6764
G03,LGAP,10,3,900,3122858,35s-50-60-30.txt,60,50,13,6232
FCFS,LGAP,10,3,900,550078,35s-50-60-31.txt,60,50,15,6566
RANDOM,LGAP,10,3,900,496451,35s-50-60-31.txt,60,50,13,6421
SOP,LGAP,10,3,900,780909,35s-50-60-31.txt,60,50,50,12596
G01,LGAP,10,3,900,693205,35s-50-60-31.txt,60,50,13,6130
G02,LGAP,10,3,900,644962,35s-50-60-31.txt,60,50,15,6692
G03,LGAP,10,3,900,3165284,35s-50-60-31.txt,60,50,13,6172
FCFS,LGAP,10,3,900,562967,35s-50-60-32.txt,60,50,15,6445
RANDOM,LGAP,10,3,900,509641,35s-50-60-32.txt,60,50,14,6252
SOP,LGAP,10,3,900,789707,35s-50-60-32.txt,60,50,50,12664
G01,LGAP,10,3,900,670443,35s-50-60-32.txt,60,50,13,5850
G02,LGAP,10,3,900,651825,35s-50-60-32.txt,60,50,15,6328
G03,LGAP,10,3,900,3210343,35s-50-60-32.txt,60,50,13,6001
FCFS,LGAP,10,3,900,497924,35s-50-60-33.txt,60,50,13,5808
RANDOM,LGAP,10,3,900,447123,35s-50-60-33.txt,60,50,12,5476
SOP,LGAP,10,3,900,751697,35s-50-60-33.txt,60,50,50,11670
G01,LGAP,10,3,900,605077,35s-50-60-33.txt,60,50,12,5413
G02,LGAP,10,3,900,569217,35s-50-60-33.txt,60,50,13,5803
G03,LGAP,10,3,900,2728327,35s-50-60-33.txt,60,50,12,5423
FCFS,LGAP,10,3,900,565463,35s-50-60-34.txt,60,50,15,7067
RANDOM,LGAP,10,3,900,530627,35s-50-60-34.txt,60,50,14,6790
SOP,LGAP,10,3,900,808500,35s-50-60-34.txt,60,50,50,13128
G01,LGAP,10,3,900,721512,35s-50-60-34.txt,60,50,14,6777
G02,LGAP,10,3,900,697512,35s-50-60-34.txt,60,50,16,7204
G03,LGAP,10,3,900,3434329,35s-50-60-34.txt,60,50,14,6650
FCFS,LGAP,10,3,900,532219,35s-50-60-35.txt,60,50,15,6240
RANDOM,LGAP,10,3,900,483735,35s-50-60-35.txt,60,50,13,5861
SOP,LGAP,10,3,900,782657,35s-50-60-35.txt,60,50,50,12343
G01,LGAP,10,3,900,656709,35s-50-60-35.txt,60,50,13,5893
G02,LGAP,10,3,900,612613,35s-50-60-35.txt,60,50,14,6276
G03,LGAP,10,3,900,3035036,35s-50-60-35.txt,60,50,13,5905
FCFS,LGAP,10,3,900,533643,35s-50-60-36.txt,60,50,15,6969
RANDOM,LGAP,10,3,900,492258,35s-50-60-36.txt,60,50,13,6382
SOP,LGAP,10,3,900,774447,35s-50-60-36.txt,60,50,50,12851
G01,LGAP,10,3,900,665879,35s-50-60-36.txt,60,50,13,6304
G02,LGAP,10,3,900,653366,35s-50-60-36.txt,60,50,15,7033
G03,LGAP,10,3,900,3112674,35s-50-60-36.txt,60,50,13,6306
FCFS,LGAP,10,3,900,493034,35s-50-60-37.txt,60,50,13,6070
RANDOM,LGAP,10,3,900,479978,35s-50-60-37.txt,60,50,12,5807
SOP,LGAP,10,3,900,739592,35s-50-60-37.txt,60,50,50,11757
G01,LGAP,10,3,900,621458,35s-50-60-37.txt,60,50,12,5525
G02,LGAP,10,3,900,574937,35s-50-60-37.txt,60,50,13,6072
G03,LGAP,10,3,900,2745713,35s-50-60-37.txt,60,50,12,5519
FCFS,LGAP,10,3,900,522758,35s-50-60-38.txt,60,50,14,6519
RANDOM,LGAP,10,3,900,473295,35s-50-60-38.txt,60,50,13,6108
SOP,LGAP,10,3,900,760590,35s-50-60-38.txt,60,50,50,12466
G01,LGAP,10,3,900,639937,35s-50-60-38.txt,60,50,12,5816
G02,LGAP,10,3,900,624314,35s-50-60-38.txt,60,50,14,6436
G03,LGAP,10,3,900,2969557,35s-50-60-38.txt,60,50,13,5994
FCFS,LGAP,10,3,900,556509,35s-50-60-39.txt,60,50,15,6674
RANDOM,LGAP,10,3,900,541960,35s-50-60-39.txt,60,50,14,6672
SOP,LGAP,10,3,900,804985,35s-50-60-39.txt,60,50,50,12514
G01,LGAP,10,3,900,701659,35s-50-60-39.txt,60,50,14,6211
G02,LGAP,10,3,900,694791,35s-50-60-39.txt,60,50,16,7102
G03,LGAP,10,3,900,33201106,35s-50-60-39.txt,60,50,14,6474
FCFS,LGAP,10,3,900,511475,36s-50-75-0.txt,75,50,11,5602
RANDOM,LGAP,10,3,900,472179,36s-50-75-0.txt,75,50,11,5466
SOP,LGAP,10,3,900,777277,36s-50-75-0.txt,75,50,50,12763
G01,LGAP,10,3,900,640572,36s-50-75-0.txt,75,50,10,5194
G02,LGAP,10,3,900,591920,36s-50-75-0.txt,75,50,11,5710
G03,LGAP,10,3,900,3032858,36s-50-75-0.txt,75,50,10,5242
FCFS,LGAP,10,3,900,518145,36s-50-75-1.txt,75,50,11,5560
RANDOM,LGAP,10,3,900,471688,36s-50-75-1.txt,75,50,11,5314
SOP,LGAP,10,3,900,797468,36s-50-75-1.txt,75,50,50,12565
G01,LGAP,10,3,900,669150,36s-50-75-1.txt,75,50,10,5154
G02,LGAP,10,3,900,596800,36s-50-75-1.txt,75,50,11,5451
G03,LGAP,10,3,900,3021095,36s-50-75-1.txt,75,50,10,5018
FCFS,LGAP,10,3,900,510393,36s-50-75-2.txt,75,50,11,5522
RANDOM,LGAP,10,3,900,479861,36s-50-75-2.txt,75,50,11,5431
SOP,LGAP,10,3,900,793666,36s-50-75-2.txt,75,50,50,12631
G01,LGAP,10,3,900,653252,36s-50-75-2.txt,75,50,10,5218
G02,LGAP,10,3,900,592014,36s-50-75-2.txt,75,50,11,5533
G03,LGAP,10,3,900,3054018,36s-50-75-2.txt,75,50,10,5132
FCFS,LGAP,10,3,900,498164,36s-50-75-3.txt,75,50,11,5333
RANDOM,LGAP,10,3,900,452330,36s-50-75-3.txt,75,50,10,5218
SOP,LGAP,10,3,900,766413,36s-50-75-3.txt,75,50,50,12138
G01,LGAP,10,3,900,670076,36s-50-75-3.txt,75,50,10,4974
G02,LGAP,10,3,900,589969,36s-50-75-3.txt,75,50,11,5490
G03,LGAP,10,3,900,2965859,36s-50-75-3.txt,75,50,10,5070
FCFS,LGAP,10,3,900,489136,36s-50-75-4.txt,75,50,11,5486
RANDOM,LGAP,10,3,900,455096,36s-50-75-4.txt,75,50,10,5082
SOP,LGAP,10,3,900,777400,36s-50-75-4.txt,75,50,50,12599
G01,LGAP,10,3,900,628469,36s-50-75-4.txt,75,50,10,5223
G02,LGAP,10,3,900,595961,36s-50-75-4.txt,75,50,11,5482
G03,LGAP,10,3,900,3030098,36s-50-75-4.txt,75,50,10,5230
FCFS,LGAP,10,3,900,487325,36s-50-75-5.txt,75,50,11,5293
RANDOM,LGAP,10,3,900,444705,36s-50-75-5.txt,75,50,10,4958
SOP,LGAP,10,3,900,767295,36s-50-75-5.txt,75,50,50,12117
G01,LGAP,10,3,900,642848,36s-50-75-5.txt,75,50,10,4892
G02,LGAP,10,3,900,596947,36s-50-75-5.txt,75,50,11,5319
G03,LGAP,10,3,900,2998842,36s-50-75-5.txt,75,50,10,4960
FCFS,LGAP,10,3,900,494476,36s-50-75-6.txt,75,50,11,5664
RANDOM,LGAP,10,3,900,469747,36s-50-75-6.txt,75,50,10,5279
SOP,LGAP,10,3,900,764132,36s-50-75-6.txt,75,50,50,12556
G01,LGAP,10,3,900,641336,36s-50-75-6.txt,75,50,10,5404
G02,LGAP,10,3,900,587226,36s-50-75-6.txt,75,50,11,5778
G03,LGAP,10,3,900,3025291,36s-50-75-6.txt,75,50,10,5115
FCFS,LGAP,10,3,900,490622,36s-50-75-7.txt,75,50,11,5883
RANDOM,LGAP,10,3,900,452919,36s-50-75-7.txt,75,50,10,5352
SOP,LGAP,10,3,900,765684,36s-50-75-7.txt,75,50,50,12844
G01,LGAP,10,3,900,642690,36s-50-75-7.txt,75,50,10,5257
G02,LGAP,10,3,900,600015,36s-50-75-7.txt,75,50,11,5674
G03,LGAP,10,3,900,2959780,36s-50-75-7.txt,75,50,10,5221
FCFS,LGAP,10,3,900,515262,36s-50-75-8.txt,75,50,12,5809
RANDOM,LGAP,10,3,900,486587,36s-50-75-8.txt,75,50,11,5582
SOP,LGAP,10,3,900,791578,36s-50-75-8.txt,75,50,50,12958
G01,LGAP,10,3,900,679414,36s-50-75-8.txt,75,50,11,5429
G02,LGAP,10,3,900,609264,36s-50-75-8.txt,75,50,11,5642
G03,LGAP,10,3,900,3210729,36s-50-75-8.txt,75,50,11,5606
FCFS,LGAP,10,3,900,525270,36s-50-75-9.txt,75,50,12,5695
RANDOM,LGAP,10,3,900,488825,36s-50-75-9.txt,75,50,11,5522
SOP,LGAP,10,3,900,811532,36s-50-75-9.txt,75,50,50,12391
G01,LGAP,10,3,900,671556,36s-50-75-9.txt,75,50,11,5328
G02,LGAP,10,3,900,650559,36s-50-75-9.txt,75,50,12,5724
G03,LGAP,10,3,900,3254907,36s-50-75-9.txt,75,50,11,5448
FCFS,LGAP,10,3,900,488962,36s-50-75-10.txt,75,50,11,5544
RANDOM,LGAP,10,3,900,449701,36s-50-75-10.txt,75,50,10,5244
SOP,LGAP,10,3,900,762921,36s-50-75-10.txt,75,50,50,12203
G01,LGAP,10,3,900,632006,36s-50-75-10.txt,75,50,10,5271
G02,LGAP,10,3,900,595465,36s-50-75-10.txt,75,50,11,5527
G03,LGAP,10,3,900,2942782,36s-50-75-10.txt,75,50,10,5262
FCFS,LGAP,10,3,900,525158,36s-50-75-11.txt,75,50,12,5952
RANDOM,LGAP,10,3,900,500628,36s-50-75-11.txt,75,50,11,5588
SOP,LGAP,10,3,900,797835,36s-50-75-11.txt,75,50,50,12838
G01,LGAP,10,3,900,694572,36s-50-75-11.txt,75,50,11,5588
G02,LGAP,10,3,900,637961,36s-50-75-11.txt,75,50,12,5832
G03,LGAP,10,3,900,3297525,36s-50-75-11.txt,75,50,11,5638
FCFS,LGAP,10,3,900,522617,36s-50-75-12.txt,75,50,12,6026
RANDOM,LGAP,10,3,900,487129,36s-50-75-12.txt,75,50,11,5795
SOP,LGAP,10,3,900,793548,36s-50-75-12.txt,75,50,50,13238
G01,LGAP,10,3,900,693939,36s-50-75-12.txt,75,50,11,5646
G02,LGAP,10,3,900,627728,36s-50-75-12.txt,75,50,12,5978
G03,LGAP,10,3,900,3214374,36s-50-75-12.txt,75,50,11,5620
FCFS,LGAP,10,3,900,477496,36s-50-75-13.txt,75,50,10,4730
RANDOM,LGAP,10,3,900,434105,36s-50-75-13.txt,75,50,10,4830
SOP,LGAP,10,3,900,742966,36s-50-75-13.txt,75,50,50,11683
G01,LGAP,10,3,900,594447,36s-50-75-13.txt,75,50,10,4710
G02,LGAP,10,3,900,540582,36s-50-75-13.txt,75,50,10,4906
G03,LGAP,10,3,900,2833286,36s-50-75-13.txt,75,50,10,4902
FCFS,LGAP,10,3,900,459839,36s-50-75-14.txt,75,50,10,5064
RANDOM,LGAP,10,3,900,435465,36s-50-75-14.txt,75,50,10,5012
SOP,LGAP,10,3,900,751460,36s-50-75-14.txt,75,50,50,11701
G01,LGAP,10,3,900,597898,36s-50-75-14.txt,75,50,10,5016
G02,LGAP,10,3,900,580027,36s-50-75-14.txt,75,50,11,5332
G03,LGAP,10,3,900,2796109,36s-50-75-14.txt,75,50,10,5096
FCFS,LGAP,10,3,900,479143,36s-50-75-15.txt,75,50,11,5334
RANDOM,LGAP,10,3,900,449580,36s-50-75-15.txt,75,50,10,5224
SOP,LGAP,10,3,900,758361,36s-50-75-15.txt,75,50,50,12237
G01,LGAP,10,3,900,609376,36s-50-75-15.txt,75,50,10,5114
G02,LGAP,10,3,900,570617,36s-50-75-15.txt,75,50,11,5560
G03,LGAP,10,3,900,2925277,36s-50-75-15.txt,75,50,10,4904
FCFS,LGAP,10,3,900,514602,36s-50-75-16.txt,75,50,12,5728
RANDOM,LGAP,10,3,900,478697,36s-50-75-16.txt,75,50,11,5494
SOP,LGAP,10,3,900,787393,36s-50-75-16.txt,75,50,50,12631
G01,LGAP,10,3,900,658294,36s-50-75-16.txt,75,50,11,5510
G02,LGAP,10,3,900,650224,36s-50-75-16.txt,75,50,12,5932
G03,LGAP,10,3,900,3141682,36s-50-75-16.txt,75,50,11,5366
FCFS,LGAP,10,3,900,547460,36s-50-75-17.txt,75,50,13,6347
RANDOM,LGAP,10,3,900,513267,36s-50-75-17.txt,75,50,12,6000
SOP,LGAP,10,3,900,810384,36s-50-75-17.txt,75,50,50,13464
G01,LGAP,10,3,900,710052,36s-50-75-17.txt,75,50,11,5765
G02,LGAP,10,3,900,659074,36s-50-75-17.txt,75,50,12,6170
G03,LGAP,10,3,900,3470740,36s-50-75-17.txt,75,50,11,5816
FCFS,LGAP,10,3,900,538011,36s-50-75-18.txt,75,50,12,6212
RANDOM,LGAP,10,3,900,499048,36s-50-75-18.txt,75,50,11,5950
SOP,LGAP,10,3,900,821047,36s-50-75-18.txt,75,50,50,13137
G01,LGAP,10,3,900,684039,36s-50-75-18.txt,75,50,11,5724
G02,LGAP,10,3,900,639111,36s-50-75-18.txt,75,50,12,6066
G03,LGAP,10,3,900,3338323,36s-50-75-18.txt,75,50,11,5808
FCFS,LGAP,10,3,900,519406,36s-50-75-19.txt,75,50,12,5746
RANDOM,LGAP,10,3,900,475843,36s-50-75-19.txt,75,50,11,5577
SOP,LGAP,10,3,900,810855,36s-50-75-19.txt,75,50,50,12797
G01,LGAP,10,3,900,668635,36s-50-75-19.txt,75,50,11,5320
G02,LGAP,10,3,900,624484,36s-50-75-19.txt,75,50,12,5683
G03,LGAP,10,3,900,3274088,36s-50-75-19.txt,75,50,11,5532
FCFS,LGAP,10,3,900,499002,36s-50-75-20.txt,75,50,11,5616
RANDOM,LGAP,10,3,900,491013,36s-50-75-20.txt,75,50,11,5548
SOP,LGAP,10,3,900,787494,36s-50-75-20.txt,75,50,50,12582
G01,LGAP,10,3,900,652197,36s-50-75-20.txt,75,50,10,5416
G02,LGAP,10,3,900,601072,36s-50-75-20.txt,75,50,11,5708
G03,LGAP,10,3,900,3131855,36s-50-75-20.txt,75,50,11,5370
FCFS,LGAP,10,3,900,508056,36s-50-75-21.txt,75,50,11,5590
RANDOM,LGAP,10,3,900,507820,36s-50-75-21.txt,75,50,11,5398
SOP,LGAP,10,3,900,777754,36s-50-75-21.txt,75,50,50,12826
G01,LGAP,10,3,900,642044,36s-50-75-21.txt,75,50,10,5330
G02,LGAP,10,3,900,624401,36s-50-75-21.txt,75,50,11,5672
G03,LGAP,10,3,900,3095376,36s-50-75-21.txt,75,50,11,5366
FCFS,LGAP,10,3,900,499288,36s-50-75-22.txt,75,50,12,5750
RANDOM,LGAP,10,3,900,449757,36s-50-75-22.txt,75,50,10,5158
SOP,LGAP,10,3,900,759236,36s-50-75-22.txt,75,50,50,12297
G01,LGAP,10,3,900,609559,36s-50-75-22.txt,75,50,10,5268
G02,LGAP,10,3,900,572335,36s-50-75-22.txt,75,50,11,5502
G03,LGAP,10,3,900,2931955,36s-50-75-22.txt,75,50,10,5188
FCFS,LGAP,10,3,900,488713,36s-50-75-23.txt,75,50,11,5415
RANDOM,LGAP,10,3,900,456493,36s-50-75-23.txt,75,50,10,5138
SOP,LGAP,10,3,900,767997,36s-50-75-23.txt,75,50,50,11996
G01,LGAP,10,3,900,635513,36s-50-75-23.txt,75,50,10,5167
G02,LGAP,10,3,900,594478,36s-50-75-23.txt,75,50,11,5320
G03,LGAP,10,3,900,2988999,36s-50-75-23.txt,75,50,10,5011
FCFS,LGAP,10,3,900,507000,36s-50-75-24.txt,75,50,11,5412
RANDOM,LGAP,10,3,900,454704,36s-50-75-24.txt,75,50,10,5046
SOP,LGAP,10,3,900,767179,36s-50-75-24.txt,75,50,50,12011
G01,LGAP,10,3,900,631639,36s-50-75-24.txt,75,50,10,4991
