obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
SOP,LGAP,10,3,900,496817,26s-30-45-6.txt,45,30,30,7356.0
G01,LGAP,10,3,900,416870,26s-30-45-6.txt,45,30,11,4462.0
G02,LGAP,10,3,900,408162,26s-30-45-6.txt,45,30,13,4902.0
G03,LGAP,10,3,900,1277036,26s-30-45-6.txt,45,30,11,4608.0
FCFS,LGAP,10,3,900,383642,26s-30-45-7.txt,45,30,13,5118.0
RANDOM,LGAP,10,3,900,371034,26s-30-45-7.txt,45,30,12,4697.0
SOP,LGAP,10,3,900,493214,26s-30-45-7.txt,45,30,30,7619.0
G01,LGAP,10,3,900,408672,26s-30-45-7.txt,45,30,11,4726.0
G02,LGAP,10,3,900,400414,26s-30-45-7.txt,45,30,12,4891.0
G03,LGAP,10,3,900,1279131,26s-30-45-7.txt,45,30,11,4582.0
FCFS,LGAP,10,3,900,382431,26s-30-45-8.txt,45,30,14,5369.0
RANDOM,LGAP,10,3,900,355600,26s-30-45-8.txt,45,30,12,4922.0
SOP,LGAP,10,3,900,515724,26s-30-45-8.txt,45,30,30,8016.0
G01,LGAP,10,3,900,411604,26s-30-45-8.txt,45,30,11,4838.0
G02,LGAP,10,3,900,421489,26s-30-45-8.txt,45,30,14,5347.0
G03,LGAP,10,3,900,1234726,26s-30-45-8.txt,45,30,11,4667.0
FCFS,LGAP,10,3,900,327878,26s-30-45-9.txt,45,30,11,4227.0
RANDOM,LGAP,10,3,900,298568,26s-30-45-9.txt,45,30,10,3860.0
SOP,LGAP,10,3,900,459260,26s-30-45-9.txt,45,30,30,6624.0
G01,LGAP,10,3,900,361107,26s-30-45-9.txt,45,30,10,3908.0
G02,LGAP,10,3,900,363406,26s-30-45-9.txt,45,30,11,4141.0
G03,LGAP,10,3,900,1075057,26s-30-45-9.txt,45,30,10,3928.0
FCFS,LGAP,10,3,900,360866,26s-30-45-10.txt,45,30,13,5018.0
RANDOM,LGAP,10,3,900,333129,26s-30-45-10.txt,45,30,11,4583.0
SOP,LGAP,10,3,900,491458,26s-30-45-10.txt,45,30,30,7623.0
G01,LGAP,10,3,900,407433,26s-30-45-10.txt,45,30,11,4560.0
G02,LGAP,10,3,900,396329,26s-30-45-10.txt,45,30,13,4993.0
G03,LGAP,10,3,900,1191855,26s-30-45-10.txt,45,30,10,4344.0
FCFS,LGAP,10,3,900,376122,26s-30-45-11.txt,45,30,13,5260.0
RANDOM,LGAP,10,3,900,357784,26s-30-45-11.txt,45,30,12,4920.0
SOP,LGAP,10,3,900,508187,26s-30-45-11.txt,45,30,30,7788.0
G01,LGAP,10,3,900,413761,26s-30-45-11.txt,45,30,11,4470.0
G02,LGAP,10,3,900,422177,26s-30-45-11.txt,45,30,13,5118.0
G03,LGAP,10,3,900,1312655,26s-30-45-11.txt,45,30,12,4947.0
FCFS,LGAP,10,3,900,332778,26s-30-45-12.txt,45,30,11,4846.0
RANDOM,LGAP,10,3,900,306236,26s-30-45-12.txt,45,30,10,4382.0
SOP,LGAP,10,3,900,464336,26s-30-45-12.txt,45,30,30,7362.0
G01,LGAP,10,3,900,373211,26s-30-45-12.txt,45,30,10,4360.0
G02,LGAP,10,3,900,360160,26s-30-45-12.txt,45,30,11,4632.0
G03,LGAP,10,3,900,1103504,26s-30-45-12.txt,45,30,10,4436.0
FCFS,LGAP,10,3,900,358585,26s-30-45-13.txt,45,30,13,4970.0
RANDOM,LGAP,10,3,900,329657,26s-30-45-13.txt,45,30,11,4357.0
SOP,LGAP,10,3,900,509644,26s-30-45-13.txt,45,30,30,7524.0
G01,LGAP,10,3,900,396941,26s-30-45-13.txt,45,30,11,4333.0
G02,LGAP,10,3,900,387574,26s-30-45-13.txt,45,30,12,4718.0
G03,LGAP,10,3,900,1211998,26s-30-45-13.txt,45,30,11,4328.0
FCFS,LGAP,10,3,900,313730,26s-30-45-14.txt,45,30,11,4373.0
RANDOM,LGAP,10,3,900,290723,26s-30-45-14.txt,45,30,9,3863.0
SOP,LGAP,10,3,900,461872,26s-30-45-14.txt,45,30,30,7054.0
G01,LGAP,10,3,900,341828,26s-30-45-14.txt,45,30,9,3930.0
G02,LGAP,10,3,900,353540,26s-30-45-14.txt,45,30,10,4175.0
G03,LGAP,10,3,900,985014,26s-30-45-14.txt,45,30,9,3884.0
FCFS,LGAP,10,3,900,366889,26s-30-45-15.txt,45,30,13,5018.0
RANDOM,LGAP,10,3,900,351280,26s-30-45-15.txt,45,30,11,4616.0
SOP,LGAP,10,3,900,499193,26s-30-45-15.txt,45,30,30,7888.0
G01,LGAP,10,3,900,413076,26s-30-45-15.txt,45,30,11,4726.0
G02,LGAP,10,3,900,415357,26s-30-45-15.txt,45,30,13,5125.0
G03,LGAP,10,3,900,1322652,26s-30-45-15.txt,45,30,12,4850.0
FCFS,LGAP,10,3,900,360564,26s-30-45-16.txt,45,30,12,4828.0
RANDOM,LGAP,10,3,900,341096,26s-30-45-16.txt,45,30,11,4534.0
SOP,LGAP,10,3,900,494707,26s-30-45-16.txt,45,30,30,7453.0
G01,LGAP,10,3,900,409206,26s-30-45-16.txt,45,30,11,4529.0
G02,LGAP,10,3,900,430193,26s-30-45-16.txt,45,30,14,5191.0
G03,LGAP,10,3,900,1231223,26s-30-45-16.txt,45,30,11,4430.0
FCFS,LGAP,10,3,900,392858,26s-30-45-17.txt,45,30,13,5281.0
RANDOM,LGAP,10,3,900,340210,26s-30-45-17.txt,45,30,11,4737.0
SOP,LGAP,10,3,900,490825,26s-30-45-17.txt,45,30,30,8105.0
G01,LGAP,10,3,900,409400,26s-30-45-17.txt,45,30,11,4708.0
G02,LGAP,10,3,900,394679,26s-30-45-17.txt,45,30,12,4965.0
G03,LGAP,10,3,900,1249586,26s-30-45-17.txt,45,30,11,4716.0
FCFS,LGAP,10,3,900,356138,26s-30-45-18.txt,45,30,13,5132.0
RANDOM,LGAP,10,3,900,331080,26s-30-45-18.txt,45,30,11,4683.0
SOP,LGAP,10,3,900,504818,26s-30-45-18.txt,45,30,30,8067.0
G01,LGAP,10,3,900,381614,26s-30-45-18.txt,45,30,10,4510.0
G02,LGAP,10,3,900,382863,26s-30-45-18.txt,45,30,12,4921.0
G03,LGAP,10,3,900,1201754,26s-30-45-18.txt,45,30,11,4762.0
FCFS,LGAP,10,3,900,349606,26s-30-45-19.txt,45,30,12,4471.0
RANDOM,LGAP,10,3,900,328584,26s-30-45-19.txt,45,30,11,4207.0
SOP,LGAP,10,3,900,477797,26s-30-45-19.txt,45,30,30,6993.0
G01,LGAP,10,3,900,380808,26s-30-45-19.txt,45,30,10,4089.0
G02,LGAP,10,3,900,401687,26s-30-45-19.txt,45,30,12,4412.0
G03,LGAP,10,3,900,1161524,26s-30-45-19.txt,45,30,10,4061.0
FCFS,LGAP,10,3,900,296560,26s-30-45-20.txt,45,30,10,4054.0
RANDOM,LGAP,10,3,900,276562,26s-30-45-20.txt,45,30,9,3776.0
SOP,LGAP,10,3,900,441374,26s-30-45-20.txt,45,30,30,6723.0
G01,LGAP,10,3,900,337866,26s-30-45-20.txt,45,30,9,3691.0
G02,LGAP,10,3,900,321896,26s-30-45-20.txt,45,30,10,3952.0
G03,LGAP,10,3,900,1021556,26s-30-45-20.txt,45,30,9,3685.0
FCFS,LGAP,10,3,900,546753,26s-30-45-21.txt,45,30,14,5113.0
RANDOM,LGAP,10,3,900,568242,26s-30-45-21.txt,45,30,12,4826.0
SOP,LGAP,10,3,900,819048,26s-30-45-21.txt,45,30,30,7534.0
G01,LGAP,10,3,900,668360,26s-30-45-21.txt,45,30,11,4510.0
G02,LGAP,10,3,900,689229,26s-30-45-21.txt,45,30,14,5052.0
G03,LGAP,10,3,900,2125961,26s-30-45-21.txt,45,30,12,4821.0
FCFS,LGAP,10,3,900,660544,26s-30-45-22.txt,45,30,13,5112.0
RANDOM,LGAP,10,3,900,628660,26s-30-45-22.txt,45,30,12,4971.0
SOP,LGAP,10,3,900,867470,26s-30-45-22.txt,45,30,30,8109.0
G01,LGAP,10,3,900,741743,26s-30-45-22.txt,45,30,12,4838.0
G02,LGAP,10,3,900,759982,26s-30-45-22.txt,45,30,15,5668.0
G03,LGAP,10,3,900,2329205,26s-30-45-22.txt,45,30,12,4933.0
FCFS,LGAP,10,3,900,555458,26s-30-45-23.txt,45,30,11,4224.0
RANDOM,LGAP,10,3,900,569712,26s-30-45-23.txt,45,30,11,4458.0
SOP,LGAP,10,3,900,811308,26s-30-45-23.txt,45,30,30,7437.0
G01,LGAP,10,3,900,652554,26s-30-45-23.txt,45,30,10,4127.0
G02,LGAP,10,3,900,656211,26s-30-45-23.txt,45,30,13,4848.0
G03,LGAP,10,3,900,1611540,26s-30-45-23.txt,45,30,11,4266.0
FCFS,LGAP,10,3,900,347750,26s-30-45-24.txt,45,30,12,4776.0
RANDOM,LGAP,10,3,900,328114,26s-30-45-24.txt,45,30,11,4516.0
SOP,LGAP,10,3,900,481882,26s-30-45-24.txt,45,30,30,7382.0
G01,LGAP,10,3,900,387438,26s-30-45-24.txt,45,30,10,4270.0
G02,LGAP,10,3,900,377960,26s-30-45-24.txt,45,30,12,4746.0
G03,LGAP,10,3,900,1208964,26s-30-45-24.txt,45,30,11,4390.0
FCFS,LGAP,10,3,900,380666,26s-30-45-25.txt,45,30,13,4848.0
RANDOM,LGAP,10,3,900,353508,26s-30-45-25.txt,45,30,12,4794.0
SOP,LGAP,10,3,900,497835,26s-30-45-25.txt,45,30,30,7481.0
G01,LGAP,10,3,900,412872,26s-30-45-25.txt,45,30,11,4552.0
G02,LGAP,10,3,900,417788,26s-30-45-25.txt,45,30,14,5162.0
G03,LGAP,10,3,900,1233038,26s-30-45-25.txt,45,30,12,4785.0
FCFS,LGAP,10,3,900,355031,26s-30-45-26.txt,45,30,12,5006.0
RANDOM,LGAP,10,3,900,348016,26s-30-45-26.txt,45,30,11,4639.0
SOP,LGAP,10,3,900,487656,26s-30-45-26.txt,45,30,30,7780.0
G01,LGAP,10,3,900,407700,26s-30-45-26.txt,45,30,11,4650.0
G02,LGAP,10,3,900,398336,26s-30-45-26.txt,45,30,13,5086.0
G03,LGAP,10,3,900,1245500,26s-30-45-26.txt,45,30,11,4470.0
FCFS,LGAP,10,3,900,329012,26s-30-45-27.txt,45,30,11,4545.0
RANDOM,LGAP,10,3,900,321925,26s-30-45-27.txt,45,30,11,4588.0
SOP,LGAP,10,3,900,472957,26s-30-45-27.txt,45,30,30,7342.0
G01,LGAP,10,3,900,391296,26s-30-45-27.txt,45,30,10,4362.0
G02,LGAP,10,3,900,370458,26s-30-45-27.txt,45,30,11,4488.0
G03,LGAP,10,3,900,1145307,26s-30-45-27.txt,45,30,10,4180.0
FCFS,LGAP,10,3,900,350715,26s-30-45-28.txt,45,30,12,4912.0
RANDOM,LGAP,10,3,900,325524,26s-30-45-28.txt,45,30,11,4520.0
SOP,LGAP,10,3,900,475520,26s-30-45-28.txt,45,30,30,7633.0
G01,LGAP,10,3,900,394554,26s-30-45-28.txt,45,30,11,4548.0
G02,LGAP,10,3,900,395050,26s-30-45-28.txt,45,30,14,5164.0
G03,LGAP,10,3,900,1164084,26s-30-45-28.txt,45,30,11,4482.0
FCFS,LGAP,10,3,900,348961,26s-30-45-29.txt,45,30,12,4666.0
RANDOM,LGAP,10,3,900,331227,26s-30-45-29.txt,45,30,11,4649.0
SOP,LGAP,10,3,900,486896,26s-30-45-29.txt,45,30,30,7658.0
G01,LGAP,10,3,900,375068,26s-30-45-29.txt,45,30,10,4162.0
G02,LGAP,10,3,900,374588,26s-30-45-29.txt,45,30,12,4578.0
G03,LGAP,10,3,900,1168383,26s-30-45-29.txt,45,30,10,4264.0
FCFS,LGAP,10,3,900,367110,26s-30-45-30.txt,45,30,12,4734.0
RANDOM,LGAP,10,3,900,341000,26s-30-45-30.txt,45,30,11,4444.0
SOP,LGAP,10,3,900,481466,26s-30-45-30.txt,45,30,30,7411.0
G01,LGAP,10,3,900,390034,26s-30-45-30.txt,45,30,11,4342.0
G02,LGAP,10,3,900,398197,26s-30-45-30.txt,45,30,12,4691.0
G03,LGAP,10,3,900,1214213,26s-30-45-30.txt,45,30,11,4408.0
FCFS,LGAP,10,3,900,344952,26s-30-45-31.txt,45,30,12,4716.0
RANDOM,LGAP,10,3,900,311805,26s-30-45-31.txt,45,30,10,4217.0
SOP,LGAP,10,3,900,497002,26s-30-45-31.txt,45,30,30,7465.0
G01,LGAP,10,3,900,388294,26s-30-45-31.txt,45,30,10,4386.0
G02,LGAP,10,3,900,373371,26s-30-45-31.txt,45,30,12,4677.0
G03,LGAP,10,3,900,1143403,26s-30-45-31.txt,45,30,10,4246.0
FCFS,LGAP,10,3,900,327662,26s-30-45-32.txt,45,30,11,4428.0
RANDOM,LGAP,10,3,900,301756,26s-30-45-32.txt,45,30,10,4230.0
SOP,LGAP,10,3,900,466323,26s-30-45-32.txt,45,30,30,7215.0
G01,LGAP,10,3,900,363340,26s-30-45-32.txt,45,30,10,4249.0
G02,LGAP,10,3,900,379038,26s-30-45-32.txt,45,30,11,4398.0
G03,LGAP,10,3,900,1082633,26s-30-45-32.txt,45,30,10,4094.0
FCFS,LGAP,10,3,900,350531,26s-30-45-33.txt,45,30,12,4811.0
RANDOM,LGAP,10,3,900,351570,26s-30-45-33.txt,45,30,11,4614.0
SOP,LGAP,10,3,900,499927,26s-30-45-33.txt,45,30,30,7703.0
G01,LGAP,10,3,900,381545,26s-30-45-33.txt,45,30,10,4386.0
G02,LGAP,10,3,900,410939,26s-30-45-33.txt,45,30,12,5070.0
G03,LGAP,10,3,900,1231097,26s-30-45-33.txt,45,30,11,4604.0
FCFS,LGAP,10,3,900,345822,26s-30-45-34.txt,45,30,12,4624.0
RANDOM,LGAP,10,3,900,328234,26s-30-45-34.txt,45,30,11,4372.0
SOP,LGAP,10,3,900,474555,26s-30-45-34.txt,45,30,30,7408.0
G01,LGAP,10,3,900,403292,26s-30-45-34.txt,45,30,11,4239.0
G02,LGAP,10,3,900,376338,26s-30-45-34.txt,45,30,12,4539.0
G03,LGAP,10,3,900,1226707,26s-30-45-34.txt,45,30,11,4155.0
FCFS,LGAP,10,3,900,382398,26s-30-45-35.txt,45,30,13,5208.0
RANDOM,LGAP,10,3,900,349024,26s-30-45-35.txt,45,30,12,5014.0
SOP,LGAP,10,3,900,482872,26s-30-45-35.txt,45,30,30,7741.0
G01,LGAP,10,3,900,405559,26s-30-45-35.txt,45,30,11,4810.0
G02,LGAP,10,3,900,403594,26s-30-45-35.txt,45,30,13,5187.0
G03,LGAP,10,3,900,1243011,26s-30-45-35.txt,45,30,11,4685.0
FCFS,LGAP,10,3,900,304494,26s-30-45-36.txt,45,30,11,4198.0
RANDOM,LGAP,10,3,900,277700,26s-30-45-36.txt,45,30,9,3772.0
SOP,LGAP,10,3,900,463163,26s-30-45-36.txt,45,30,30,6554.0
G01,LGAP,10,3,900,344866,26s-30-45-36.txt,45,30,9,3721.0
G02,LGAP,10,3,900,324658,26s-30-45-36.txt,45,30,10,4037.0
G03,LGAP,10,3,900,1015126,26s-30-45-36.txt,45,30,9,3779.0
FCFS,LGAP,10,3,900,300736,26s-30-45-37.txt,45,30,10,4188.0
RANDOM,LGAP,10,3,900,282797,26s-30-45-37.txt,45,30,9,3869.0
SOP,LGAP,10,3,900,442620,26s-30-45-37.txt,45,30,30,6966.0
G01,LGAP,10,3,900,350276,26s-30-45-37.txt,45,30,9,3903.0
G02,LGAP,10,3,900,333890,26s-30-45-37.txt,45,30,11,4333.0
G03,LGAP,10,3,900,1026145,26s-30-45-37.txt,45,30,9,3916.0
FCFS,LGAP,10,3,900,359432,26s-30-45-38.txt,45,30,13,4855.0
RANDOM,LGAP,10,3,900,336316,26s-30-45-38.txt,45,30,11,4462.0
SOP,LGAP,10,3,900,470821,26s-30-45-38.txt,45,30,30,7384.0
G01,LGAP,10,3,900,393037,26s-30-45-38.txt,45,30,10,4309.0
G02,LGAP,10,3,900,386983,26s-30-45-38.txt,45,30,13,4872.0
G03,LGAP,10,3,900,1189871,26s-30-45-38.txt,45,30,11,4416.0
FCFS,LGAP,10,3,900,312513,26s-30-45-39.txt,45,30,10,3860.0
RANDOM,LGAP,10,3,900,289739,26s-30-45-39.txt,45,30,10,3748.0
SOP,LGAP,10,3,900,442614,26s-30-45-39.txt,45,30,30,6709.0
G01,LGAP,10,3,900,351566,26s-30-45-39.txt,45,30,10,3836.0
G02,LGAP,10,3,900,346945,26s-30-45-39.txt,45,30,11,4012.0
G03,LGAP,10,3,900,1075279,26s-30-45-39.txt,45,30,9,3437.0
FCFS,LGAP,10,3,900,328768,27s-30-60-0.txt,60,30,10,4420.0
RANDOM,LGAP,10,3,900,308836,27s-30-60-0.txt,60,30,8,3954.0
SOP,LGAP,10,3,900,474853,27s-30-60-0.txt,60,30,30,7759.0
G01,LGAP,10,3,900,386796,27s-30-60-0.txt,60,30,8,3956.0
G02,LGAP,10,3,900,358766,27s-30-60-0.txt,60,30,9,4258.0
G03,LGAP,10,3,900,1216470,27s-30-60-0.txt,60,30,8,3766.0
FCFS,LGAP,10,3,900,321617,27s-30-60-1.txt,60,30,9,3880.0
RANDOM,LGAP,10,3,900,294586,27s-30-60-1.txt,60,30,8,3648.0
SOP,LGAP,10,3,900,465562,27s-30-60-1.txt,60,30,30,7050.0
G01,LGAP,10,3,900,367308,27s-30-60-1.txt,60,30,8,3538.0
G02,LGAP,10,3,900,344241,27s-30-60-1.txt,60,30,9,3888.0
G03,LGAP,10,3,900,1192110,27s-30-60-1.txt,60,30,8,3537.0
FCFS,LGAP,10,3,900,285910,27s-30-60-2.txt,60,30,8,3486.0
RANDOM,LGAP,10,3,900,273172,27s-30-60-2.txt,60,30,8,3502.0
SOP,LGAP,10,3,900,453151,27s-30-60-2.txt,60,30,30,6688.0
G01,LGAP,10,3,900,324339,27s-30-60-2.txt,60,30,7,3216.0
G02,LGAP,10,3,900,314522,27s-30-60-2.txt,60,30,8,3374.0
G03,LGAP,10,3,900,1053669,27s-30-60-2.txt,60,30,7,3108.0
FCFS,LGAP,10,3,900,326052,27s-30-60-3.txt,60,30,9,3950.0
RANDOM,LGAP,10,3,900,312920,27s-30-60-3.txt,60,30,8,3704.0
SOP,LGAP,10,3,900,479383,27s-30-60-3.txt,60,30,30,7278.0
G01,LGAP,10,3,900,359022,27s-30-60-3.txt,60,30,8,3537.0
G02,LGAP,10,3,900,359505,27s-30-60-3.txt,60,30,9,4032.0
G03,LGAP,10,3,900,1184787,27s-30-60-3.txt,60,30,8,3686.0
FCFS,LGAP,10,3,900,318127,27s-30-60-4.txt,60,30,9,3882.0
RANDOM,LGAP,10,3,900,14446470,27s-30-60-4.txt,60,30,8,3642.0
SOP,LGAP,10,3,900,490276,27s-30-60-4.txt,60,30,30,7223.0
G01,LGAP,10,3,900,364096,27s-30-60-4.txt,60,30,8,3533.0
G02,LGAP,10,3,900,362156,27s-30-60-4.txt,60,30,9,3968.0
G03,LGAP,10,3,900,1174559,27s-30-60-4.txt,60,30,8,3519.0
FCFS,LGAP,10,3,900,315287,27s-30-60-5.txt,60,30,8,3554.0
RANDOM,LGAP,10,3,900,266059,27s-30-60-5.txt,60,30,7,3146.0
SOP,LGAP,10,3,900,440005,27s-30-60-5.txt,60,30,30,6736.0
G01,LGAP,10,3,900,328768,27s-30-60-5.txt,60,30,7,3174.0
G02,LGAP,10,3,900,307291,27s-30-60-5.txt,60,30,8,3489.0
G03,LGAP,10,3,900,1038618,27s-30-60-5.txt,60,30,7,3172.0
FCFS,LGAP,10,3,900,337877,27s-30-60-6.txt,60,30,10,4352.0
RANDOM,LGAP,10,3,900,294798,27s-30-60-6.txt,60,30,8,3723.0
SOP,LGAP,10,3,900,468862,27s-30-60-6.txt,60,30,30,7487.0
G01,LGAP,10,3,900,382340,27s-30-60-6.txt,60,30,8,3751.0
G02,LGAP,10,3,900,349356,27s-30-60-6.txt,60,30,9,4088.0
G03,LGAP,10,3,900,1176225,27s-30-60-6.txt,60,30,8,3852.0
FCFS,LGAP,10,3,900,298176,27s-30-60-7.txt,60,30,8,3718.0
RANDOM,LGAP,10,3,900,284553,27s-30-60-7.txt,60,30,8,3566.0
SOP,LGAP,10,3,900,453432,27s-30-60-7.txt,60,30,30,7066.0
G01,LGAP,10,3,900,339877,27s-30-60-7.txt,60,30,7,3354.0
G02,LGAP,10,3,900,328163,27s-30-60-7.txt,60,30,8,3704.0
G03,LGAP,10,3,900,1094881,27s-30-60-7.txt,60,30,7,3378.0
FCFS,LGAP,10,3,900,311369,27s-30-60-8.txt,60,30,8,3871.0
RANDOM,LGAP,10,3,900,297641,27s-30-60-8.txt,60,30,8,3852.0
SOP,LGAP,10,3,900,470773,27s-30-60-8.txt,60,30,30,7739.0
G01,LGAP,10,3,900,358596,27s-30-60-8.txt,60,30,8,3802.0
G02,LGAP,10,3,900,355703,27s-30-60-8.txt,60,30,9,4118.0
G03,LGAP,10,3,900,1130035,27s-30-60-8.txt,60,30,8,3801.0
FCFS,LGAP,10,3,900,292179,27s-30-60-9.txt,60,30,8,3316.0
RANDOM,LGAP,10,3,900,302781,27s-30-60-9.txt,60,30,8,3191.0
SOP,LGAP,10,3,900,462320,27s-30-60-9.txt,60,30,30,6454.0
G01,LGAP,10,3,900,345312,27s-30-60-9.txt,60,30,8,3034.0
G02,LGAP,10,3,900,328224,27s-30-60-9.txt,60,30,8,3278.0
G03,LGAP,10,3,900,1101099,27s-30-60-9.txt,60,30,8,3290.0
FCFS,LGAP,10,3,900,348986,27s-30-60-10.txt,60,30,10,4447.0
RANDOM,LGAP,10,3,900,330864,27s-30-60-10.txt,60,30,9,4284.0
SOP,LGAP,10,3,900,489107,27s-30-60-10.txt,60,30,30,8237.0
G01,LGAP,10,3,900,408038,27s-30-60-10.txt,60,30,9,4130.0
G02,LGAP,10,3,900,392828,27s-30-60-10.txt,60,30,10,4438.0
G03,LGAP,10,3,900,1306200,27s-30-60-10.txt,60,30,9,4158.0
FCFS,LGAP,10,3,900,322132,27s-30-60-11.txt,60,30,9,4027.0
RANDOM,LGAP,10,3,900,298745,27s-30-60-11.txt,60,30,8,3808.0
SOP,LGAP,10,3,900,467604,27s-30-60-11.txt,60,30,30,7325.0
G01,LGAP,10,3,900,374028,27s-30-60-11.txt,60,30,8,3752.0
G02,LGAP,10,3,900,348007,27s-30-60-11.txt,60,30,9,4011.0
G03,LGAP,10,3,900,1239983,27s-30-60-11.txt,60,30,8,3744.0
FCFS,LGAP,10,3,900,310032,27s-30-60-12.txt,60,30,9,3976.0
RANDOM,LGAP,10,3,900,292095,27s-30-60-12.txt,60,30,8,3554.0
SOP,LGAP,10,3,900,466189,27s-30-60-12.txt,60,30,30,7155.0
G01,LGAP,10,3,900,355630,27s-30-60-12.txt,60,30,8,3665.0
G02,LGAP,10,3,900,347218,27s-30-60-12.txt,60,30,9,4107.0
G03,LGAP,10,3,900,1117388,27s-30-60-12.txt,60,30,8,3704.0
FCFS,LGAP,10,3,900,326445,27s-30-60-13.txt,60,30,9,4073.0
RANDOM,LGAP,10,3,900,298340,27s-30-60-13.txt,60,30,8,3810.0
SOP,LGAP,10,3,900,467155,27s-30-60-13.txt,60,30,30,7841.0
G01,LGAP,10,3,900,353209,27s-30-60-13.txt,60,30,8,3818.0
G02,LGAP,10,3,900,346856,27s-30-60-13.txt,60,30,9,4128.0
G03,LGAP,10,3,900,1148183,27s-30-60-13.txt,60,30,8,3878.0
FCFS,LGAP,10,3,900,348970,27s-30-60-14.txt,60,30,10,4382.0
RANDOM,LGAP,10,3,900,329239,27s-30-60-14.txt,60,30,9,4062.0
SOP,LGAP,10,3,900,509214,27s-30-60-14.txt,60,30,30,7800.0
G01,LGAP,10,3,900,405969,27s-30-60-14.txt,60,30,9,4072.0
G02,LGAP,10,3,900,386145,27s-30-60-14.txt,60,30,10,4346.0
G03,LGAP,10,3,900,1329328,27s-30-60-14.txt,60,30,9,4126.0
FCFS,LGAP,10,3,900,310729,27s-30-60-15.txt,60,30,9,3879.0
RANDOM,LGAP,10,3,900,290331,27s-30-60-15.txt,60,30,8,3624.0
SOP,LGAP,10,3,900,461033,27s-30-60-15.txt,60,30,30,7218.0
G01,LGAP,10,3,900,351514,27s-30-60-15.txt,60,30,8,3426.0
G02,LGAP,10,3,900,335050,27s-30-60-15.txt,60,30,8,3562.0
G03,LGAP,10,3,900,1109008,27s-30-60-15.txt,60,30,8,3604.0
FCFS,LGAP,10,3,900,292721,27s-30-60-16.txt,60,30,8,3416.0
RANDOM,LGAP,10,3,900,295375,27s-30-60-16.txt,60,30,8,3260.0
SOP,LGAP,10,3,900,454982,27s-30-60-16.txt,60,30,30,6934.0
G01,LGAP,10,3,900,351233,27s-30-60-16.txt,60,30,8,3382.0
G02,LGAP,10,3,900,343204,27s-30-60-16.txt,60,30,9,3642.0
G03,LGAP,10,3,900,1100653,27s-30-60-16.txt,60,30,8,3410.0
FCFS,LGAP,10,3,900,321336,27s-30-60-17.txt,60,30,9,3769.0
RANDOM,LGAP,10,3,900,288848,27s-30-60-17.txt,60,30,8,3584.0
SOP,LGAP,10,3,900,454778,27s-30-60-17.txt,60,30,30,7115.0
G01,LGAP,10,3,900,348769,27s-30-60-17.txt,60,30,8,3449.0
G02,LGAP,10,3,900,328773,27s-30-60-17.txt,60,30,8,3613.0
G03,LGAP,10,3,900,1114583,27s-30-60-17.txt,60,30,8,3660.0
FCFS,LGAP,10,3,900,285248,27s-30-60-18.txt,60,30,8,3492.0
RANDOM,LGAP,10,3,900,274722,27s-30-60-18.txt,60,30,7,3463.0
SOP,LGAP,10,3,900,448779,27s-30-60-18.txt,60,30,30,7095.0
G01,LGAP,10,3,900,358013,27s-30-60-18.txt,60,30,7,3260.0
G02,LGAP,10,3,900,318961,27s-30-60-18.txt,60,30,8,3551.0
G03,LGAP,10,3,900,1056821,27s-30-60-18.txt,60,30,7,3332.0
FCFS,LGAP,10,3,900,280660,27s-30-60-19.txt,60,30,8,3638.0
RANDOM,LGAP,10,3,900,268211,27s-30-60-19.txt,60,30,7,3504.0
SOP,LGAP,10,3,900,448230,27s-30-60-19.txt,60,30,30,7210.0
G01,LGAP,10,3,900,327612,27s-30-60-19.txt,60,30,7,3462.0
G02,LGAP,10,3,900,312573,27s-30-60-19.txt,60,30,8,3713.0
G03,LGAP,10,3,900,1056120,27s-30-60-19.txt,60,30,7,3344.0
FCFS,LGAP,10,3,900,278015,27s-30-60-20.txt,60,30,8,3420.0
RANDOM,LGAP,10,3,900,262052,27s-30-60-20.txt,60,30,7,3202.0
SOP,LGAP,10,3,900,437628,27s-30-60-20.txt,60,30,30,6958.0
G01,LGAP,10,3,900,328006,27s-30-60-20.txt,60,30,7,3184.0
G02,LGAP,10,3,900,303586,27s-30-60-20.txt,60,30,8,3402.0
G03,LGAP,10,3,900,1020119,27s-30-60-20.txt,60,30,7,3115.0
FCFS,LGAP,10,3,900,313505,27s-30-60-21.txt,60,30,9,3780.0
RANDOM,LGAP,10,3,900,293258,27s-30-60-21.txt,60,30,8,3714.0
SOP,LGAP,10,3,900,477197,27s-30-60-21.txt,60,30,30,7420.0
G01,LGAP,10,3,900,360183,27s-30-60-21.txt,60,30,8,3648.0
G02,LGAP,10,3,900,340154,27s-30-60-21.txt,60,30,9,4004.0
G03,LGAP,10,3,900,1137176,27s-30-60-21.txt,60,30,8,3708.0
FCFS,LGAP,10,3,900,333254,27s-30-60-22.txt,60,30,9,3856.0
RANDOM,LGAP,10,3,900,319282,27s-30-60-22.txt,60,30,9,4013.0
SOP,LGAP,10,3,900,476166,27s-30-60-22.txt,60,30,30,7209.0
G01,LGAP,10,3,900,372784,27s-30-60-22.txt,60,30,8,3734.0
