obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
FCFS,SSHAPE,10,3,900,403689,29s-40-30-32.txt,30,40,25,8552.0
RANDOM,SSHAPE,10,3,900,361573,29s-40-30-32.txt,30,40,21,7512.0
SOP,SSHAPE,10,3,900,430322,29s-40-30-32.txt,30,40,40,10868.0
G01,SSHAPE,10,3,900,448414,29s-40-30-32.txt,30,40,19,7424.0
G02,SSHAPE,10,3,900,452862,29s-40-30-32.txt,30,40,25,8430.0
G03,SSHAPE,10,3,900,1169268,29s-40-30-32.txt,30,40,20,7410.0
FCFS,SSHAPE,10,3,900,415286,29s-40-30-33.txt,30,40,27,9068.0
RANDOM,SSHAPE,10,3,900,402652,29s-40-30-33.txt,30,40,24,8362.0
SOP,SSHAPE,10,3,900,472582,29s-40-30-33.txt,30,40,40,11390.0
G01,SSHAPE,10,3,900,517371,29s-40-30-33.txt,30,40,23,8322.0
G02,SSHAPE,10,3,900,519503,29s-40-30-33.txt,30,40,29,9528.0
G03,SSHAPE,10,3,900,1100773,29s-40-30-33.txt,30,40,22,7790.0
FCFS,SSHAPE,10,3,900,398247,29s-40-30-34.txt,30,40,26,8626.0
RANDOM,SSHAPE,10,3,900,368173,29s-40-30-34.txt,30,40,22,7894.0
SOP,SSHAPE,10,3,900,429029,29s-40-30-34.txt,30,40,40,10920.0
G01,SSHAPE,10,3,900,469953,29s-40-30-34.txt,30,40,20,7266.0
G02,SSHAPE,10,3,900,471582,29s-40-30-34.txt,30,40,26,8822.0
G03,SSHAPE,10,3,900,1188549,29s-40-30-34.txt,30,40,20,7476.0
FCFS,SSHAPE,10,3,900,401552,29s-40-30-35.txt,30,40,26,8108.0
RANDOM,SSHAPE,10,3,900,375871,29s-40-30-35.txt,30,40,22,7382.0
SOP,SSHAPE,10,3,900,433339,29s-40-30-35.txt,30,40,40,10786.0
G01,SSHAPE,10,3,900,435501,29s-40-30-35.txt,30,40,20,7022.0
G02,SSHAPE,10,3,900,485458,29s-40-30-35.txt,30,40,26,8338.0
G03,SSHAPE,10,3,900,1146203,29s-40-30-35.txt,30,40,22,7462.0
FCFS,SSHAPE,10,3,900,406456,29s-40-30-36.txt,30,40,27,9310.0
RANDOM,SSHAPE,10,3,900,748626,29s-40-30-36.txt,30,40,22,8218.0
SOP,SSHAPE,10,3,900,831096,29s-40-30-36.txt,30,40,40,11460.0
G01,SSHAPE,10,3,900,826000,29s-40-30-36.txt,30,40,20,7690.0
G02,SSHAPE,10,3,900,877238,29s-40-30-36.txt,30,40,26,9166.0
G03,SSHAPE,10,3,900,2065854,29s-40-30-36.txt,30,40,22,8004.0
FCFS,SSHAPE,10,3,900,715622,29s-40-30-37.txt,30,40,27,9068.0
RANDOM,SSHAPE,10,3,900,721517,29s-40-30-37.txt,30,40,22,8108.0
SOP,SSHAPE,10,3,900,782152,29s-40-30-37.txt,30,40,40,11270.0
G01,SSHAPE,10,3,900,773840,29s-40-30-37.txt,30,40,20,7320.0
G02,SSHAPE,10,3,900,832226,29s-40-30-37.txt,30,40,27,8932.0
G03,SSHAPE,10,3,900,2063933,29s-40-30-37.txt,30,40,23,8000.0
FCFS,SSHAPE,10,3,900,633159,29s-40-30-38.txt,30,40,23,8048.0
RANDOM,SSHAPE,10,3,900,635141,29s-40-30-38.txt,30,40,20,7288.0
SOP,SSHAPE,10,3,900,760164,29s-40-30-38.txt,30,40,40,11002.0
G01,SSHAPE,10,3,900,760846,29s-40-30-38.txt,30,40,19,7426.0
G02,SSHAPE,10,3,900,495055,29s-40-30-38.txt,30,40,24,8472.0
G03,SSHAPE,10,3,900,1212954,29s-40-30-38.txt,30,40,20,7392.0
FCFS,SSHAPE,10,3,900,437212,29s-40-30-39.txt,30,40,28,9838.0
RANDOM,SSHAPE,10,3,900,408640,29s-40-30-39.txt,30,40,25,9184.0
SOP,SSHAPE,10,3,900,453079,29s-40-30-39.txt,30,40,40,11980.0
G01,SSHAPE,10,3,900,497522,29s-40-30-39.txt,30,40,24,8906.0
G02,SSHAPE,10,3,900,530733,29s-40-30-39.txt,30,40,29,10096.0
G03,SSHAPE,10,3,900,1122328,29s-40-30-39.txt,30,40,25,9170.0
FCFS,SSHAPE,10,3,900,361233,30s-40-45-0.txt,45,40,15,6116.0
RANDOM,SSHAPE,10,3,900,338895,30s-40-45-0.txt,45,40,13,5638.0
SOP,SSHAPE,10,3,900,443916,30s-40-45-0.txt,45,40,40,11166.0
G01,SSHAPE,10,3,900,450604,30s-40-45-0.txt,45,40,13,5490.0
G02,SSHAPE,10,3,900,419563,30s-40-45-0.txt,45,40,14,5786.0
G03,SSHAPE,10,3,900,1900203,30s-40-45-0.txt,45,40,14,5744.0
FCFS,SSHAPE,10,3,900,408249,30s-40-45-1.txt,45,40,18,7416.0
RANDOM,SSHAPE,10,3,900,381034,30s-40-45-1.txt,45,40,15,6302.0
SOP,SSHAPE,10,3,900,461590,30s-40-45-1.txt,45,40,40,11968.0
G01,SSHAPE,10,3,900,509143,30s-40-45-1.txt,45,40,15,6244.0
G02,SSHAPE,10,3,900,491947,30s-40-45-1.txt,45,40,20,7682.0
G03,SSHAPE,10,3,900,1996631,30s-40-45-1.txt,45,40,15,6276.0
FCFS,SSHAPE,10,3,900,406018,30s-40-45-2.txt,45,40,18,7200.0
RANDOM,SSHAPE,10,3,900,381600,30s-40-45-2.txt,45,40,16,6678.0
SOP,SSHAPE,10,3,900,459605,30s-40-45-2.txt,45,40,40,11684.0
G01,SSHAPE,10,3,900,815308,30s-40-45-2.txt,45,40,15,6310.0
G02,SSHAPE,10,3,900,864002,30s-40-45-2.txt,45,40,18,7262.0
G03,SSHAPE,10,3,900,2171218,30s-40-45-2.txt,45,40,15,6502.0
FCFS,SSHAPE,10,3,900,388130,30s-40-45-3.txt,45,40,16,6554.0
RANDOM,SSHAPE,10,3,900,362507,30s-40-45-3.txt,45,40,15,5972.0
SOP,SSHAPE,10,3,900,460509,30s-40-45-3.txt,45,40,40,11104.0
G01,SSHAPE,10,3,900,498723,30s-40-45-3.txt,45,40,14,5836.0
G02,SSHAPE,10,3,900,461344,30s-40-45-3.txt,45,40,18,6828.0
G03,SSHAPE,10,3,900,1966010,30s-40-45-3.txt,45,40,14,5714.0
FCFS,SSHAPE,10,3,900,360677,30s-40-45-4.txt,45,40,16,6308.0
RANDOM,SSHAPE,10,3,900,353893,30s-40-45-4.txt,45,40,14,5642.0
SOP,SSHAPE,10,3,900,448869,30s-40-45-4.txt,45,40,40,11126.0
G01,SSHAPE,10,3,900,465556,30s-40-45-4.txt,45,40,14,5464.0
G02,SSHAPE,10,3,900,439659,30s-40-45-4.txt,45,40,15,5844.0
G03,SSHAPE,10,3,900,1927441,30s-40-45-4.txt,45,40,14,5700.0
FCFS,SSHAPE,10,3,900,351484,30s-40-45-5.txt,45,40,16,6314.0
RANDOM,SSHAPE,10,3,900,345294,30s-40-45-5.txt,45,40,14,5908.0
SOP,SSHAPE,10,3,900,439997,30s-40-45-5.txt,45,40,40,11190.0
G01,SSHAPE,10,3,900,438308,30s-40-45-5.txt,45,40,13,5582.0
G02,SSHAPE,10,3,900,429660,30s-40-45-5.txt,45,40,16,6114.0
G03,SSHAPE,10,3,900,1831919,30s-40-45-5.txt,45,40,13,5432.0
FCFS,SSHAPE,10,3,900,360634,30s-40-45-6.txt,45,40,16,6408.0
RANDOM,SSHAPE,10,3,900,345448,30s-40-45-6.txt,45,40,14,5718.0
SOP,SSHAPE,10,3,900,449250,30s-40-45-6.txt,45,40,40,11134.0
G01,SSHAPE,10,3,900,447807,30s-40-45-6.txt,45,40,13,5484.0
G02,SSHAPE,10,3,900,429482,30s-40-45-6.txt,45,40,16,6428.0
G03,SSHAPE,10,3,900,1883273,30s-40-45-6.txt,45,40,14,5788.0
FCFS,SSHAPE,10,3,900,326275,30s-40-45-7.txt,45,40,14,5626.0
RANDOM,SSHAPE,10,3,900,307398,30s-40-45-7.txt,45,40,12,4984.0
SOP,SSHAPE,10,3,900,411966,30s-40-45-7.txt,45,40,40,10292.0
G01,SSHAPE,10,3,900,442158,30s-40-45-7.txt,45,40,12,4938.0
G02,SSHAPE,10,3,900,394670,30s-40-45-7.txt,45,40,15,5856.0
G03,SSHAPE,10,3,900,1719016,30s-40-45-7.txt,45,40,12,5082.0
FCFS,SSHAPE,10,3,900,349542,30s-40-45-8.txt,45,40,15,6066.0
RANDOM,SSHAPE,10,3,900,326776,30s-40-45-8.txt,45,40,13,5540.0
SOP,SSHAPE,10,3,900,427623,30s-40-45-8.txt,45,40,40,11108.0
G01,SSHAPE,10,3,900,464798,30s-40-45-8.txt,45,40,13,5464.0
G02,SSHAPE,10,3,900,475678,30s-40-45-8.txt,45,40,16,6270.0
G03,SSHAPE,10,3,900,1843857,30s-40-45-8.txt,45,40,14,5908.0
FCFS,SSHAPE,10,3,900,354007,30s-40-45-9.txt,45,40,16,6102.0
RANDOM,SSHAPE,10,3,900,318195,30s-40-45-9.txt,45,40,13,5294.0
SOP,SSHAPE,10,3,900,418730,30s-40-45-9.txt,45,40,40,10496.0
G01,SSHAPE,10,3,900,468942,30s-40-45-9.txt,45,40,13,5172.0
G02,SSHAPE,10,3,900,410612,30s-40-45-9.txt,45,40,15,5714.0
G03,SSHAPE,10,3,900,2235049,30s-40-45-9.txt,45,40,13,5266.0
FCFS,SSHAPE,10,3,900,378661,30s-40-45-10.txt,45,40,17,6686.0
RANDOM,SSHAPE,10,3,900,365782,30s-40-45-10.txt,45,40,15,6138.0
SOP,SSHAPE,10,3,900,452397,30s-40-45-10.txt,45,40,40,11422.0
G01,SSHAPE,10,3,900,492656,30s-40-45-10.txt,45,40,14,5902.0
G02,SSHAPE,10,3,900,453163,30s-40-45-10.txt,45,40,17,6736.0
G03,SSHAPE,10,3,900,2030516,30s-40-45-10.txt,45,40,14,5690.0
FCFS,SSHAPE,10,3,900,401515,30s-40-45-11.txt,45,40,18,7172.0
RANDOM,SSHAPE,10,3,900,376061,30s-40-45-11.txt,45,40,15,6172.0
SOP,SSHAPE,10,3,900,484132,30s-40-45-11.txt,45,40,40,11458.0
G01,SSHAPE,10,3,900,496304,30s-40-45-11.txt,45,40,15,6184.0
G02,SSHAPE,10,3,900,494007,30s-40-45-11.txt,45,40,19,7188.0
G03,SSHAPE,10,3,900,2204789,30s-40-45-11.txt,45,40,16,6290.0
FCFS,SSHAPE,10,3,900,359066,30s-40-45-12.txt,45,40,16,6432.0
RANDOM,SSHAPE,10,3,900,358182,30s-40-45-12.txt,45,40,14,5762.0
SOP,SSHAPE,10,3,900,438147,30s-40-45-12.txt,45,40,40,11184.0
G01,SSHAPE,10,3,900,459176,30s-40-45-12.txt,45,40,13,5490.0
G02,SSHAPE,10,3,900,464723,30s-40-45-12.txt,45,40,16,6222.0
G03,SSHAPE,10,3,900,1900058,30s-40-45-12.txt,45,40,14,5730.0
FCFS,SSHAPE,10,3,900,357193,30s-40-45-13.txt,45,40,15,5982.0
RANDOM,SSHAPE,10,3,900,362042,30s-40-45-13.txt,45,40,14,5754.0
SOP,SSHAPE,10,3,900,438960,30s-40-45-13.txt,45,40,40,11202.0
G01,SSHAPE,10,3,900,443505,30s-40-45-13.txt,45,40,13,5580.0
G02,SSHAPE,10,3,900,440643,30s-40-45-13.txt,45,40,16,6416.0
G03,SSHAPE,10,3,900,1936402,30s-40-45-13.txt,45,40,14,5642.0
FCFS,SSHAPE,10,3,900,361116,30s-40-45-14.txt,45,40,16,6140.0
RANDOM,SSHAPE,10,3,900,354434,30s-40-45-14.txt,45,40,14,5782.0
SOP,SSHAPE,10,3,900,437990,30s-40-45-14.txt,45,40,40,11020.0
G01,SSHAPE,10,3,900,458924,30s-40-45-14.txt,45,40,14,5674.0
G02,SSHAPE,10,3,900,436418,30s-40-45-14.txt,45,40,15,5924.0
G03,SSHAPE,10,3,900,2006240,30s-40-45-14.txt,45,40,14,5724.0
FCFS,SSHAPE,10,3,900,389800,30s-40-45-15.txt,45,40,16,6742.0
RANDOM,SSHAPE,10,3,900,360411,30s-40-45-15.txt,45,40,15,6356.0
SOP,SSHAPE,10,3,900,451192,30s-40-45-15.txt,45,40,40,11958.0
G01,SSHAPE,10,3,900,495559,30s-40-45-15.txt,45,40,14,6142.0
G02,SSHAPE,10,3,900,461561,30s-40-45-15.txt,45,40,17,6994.0
G03,SSHAPE,10,3,900,2031445,30s-40-45-15.txt,45,40,14,6202.0
FCFS,SSHAPE,10,3,900,347372,30s-40-45-16.txt,45,40,15,6098.0
RANDOM,SSHAPE,10,3,900,315854,30s-40-45-16.txt,45,40,13,5566.0
SOP,SSHAPE,10,3,900,423140,30s-40-45-16.txt,45,40,40,10990.0
G01,SSHAPE,10,3,900,422978,30s-40-45-16.txt,45,40,13,5502.0
G02,SSHAPE,10,3,900,403253,30s-40-45-16.txt,45,40,15,6124.0
G03,SSHAPE,10,3,900,1753657,30s-40-45-16.txt,45,40,13,5410.0
FCFS,SSHAPE,10,3,900,346347,30s-40-45-17.txt,45,40,14,5900.0
RANDOM,SSHAPE,10,3,900,351956,30s-40-45-17.txt,45,40,13,5582.0
SOP,SSHAPE,10,3,900,420639,30s-40-45-17.txt,45,40,40,11208.0
G01,SSHAPE,10,3,900,428314,30s-40-45-17.txt,45,40,13,5418.0
G02,SSHAPE,10,3,900,404166,30s-40-45-17.txt,45,40,15,6166.0
G03,SSHAPE,10,3,900,1764121,30s-40-45-17.txt,45,40,13,5566.0
FCFS,SSHAPE,10,3,900,346506,30s-40-45-18.txt,45,40,16,6148.0
RANDOM,SSHAPE,10,3,900,332216,30s-40-45-18.txt,45,40,13,5514.0
SOP,SSHAPE,10,3,900,419838,30s-40-45-18.txt,45,40,40,11146.0
G01,SSHAPE,10,3,900,423130,30s-40-45-18.txt,45,40,13,5206.0
G02,SSHAPE,10,3,900,391966,30s-40-45-18.txt,45,40,14,5664.0
G03,SSHAPE,10,3,900,1777835,30s-40-45-18.txt,45,40,13,5546.0
FCFS,SSHAPE,10,3,900,335440,30s-40-45-19.txt,45,40,15,6044.0
RANDOM,SSHAPE,10,3,900,315847,30s-40-45-19.txt,45,40,13,5440.0
SOP,SSHAPE,10,3,900,437453,30s-40-45-19.txt,45,40,40,10538.0
G01,SSHAPE,10,3,900,444840,30s-40-45-19.txt,45,40,12,5146.0
G02,SSHAPE,10,3,900,407736,30s-40-45-19.txt,45,40,15,5878.0
G03,SSHAPE,10,3,900,1738607,30s-40-45-19.txt,45,40,13,5426.0
FCFS,SSHAPE,10,3,900,372772,30s-40-45-20.txt,45,40,17,6844.0
RANDOM,SSHAPE,10,3,900,358024,30s-40-45-20.txt,45,40,15,6392.0
SOP,SSHAPE,10,3,900,461342,30s-40-45-20.txt,45,40,40,11908.0
G01,SSHAPE,10,3,900,462020,30s-40-45-20.txt,45,40,14,5880.0
G02,SSHAPE,10,3,900,446909,30s-40-45-20.txt,45,40,17,6872.0
G03,SSHAPE,10,3,900,1954919,30s-40-45-20.txt,45,40,14,6038.0
FCFS,SSHAPE,10,3,900,354640,30s-40-45-21.txt,45,40,15,6074.0
RANDOM,SSHAPE,10,3,900,331365,30s-40-45-21.txt,45,40,13,5292.0
SOP,SSHAPE,10,3,900,443254,30s-40-45-21.txt,45,40,40,10902.0
G01,SSHAPE,10,3,900,438167,30s-40-45-21.txt,45,40,13,5536.0
G02,SSHAPE,10,3,900,413777,30s-40-45-21.txt,45,40,15,5862.0
G03,SSHAPE,10,3,900,1866918,30s-40-45-21.txt,45,40,14,5526.0
FCFS,SSHAPE,10,3,900,359715,30s-40-45-22.txt,45,40,16,6644.0
RANDOM,SSHAPE,10,3,900,337928,30s-40-45-22.txt,45,40,14,5958.0
SOP,SSHAPE,10,3,900,453578,30s-40-45-22.txt,45,40,40,11726.0
G01,SSHAPE,10,3,900,446587,30s-40-45-22.txt,45,40,13,5948.0
G02,SSHAPE,10,3,900,417738,30s-40-45-22.txt,45,40,15,6358.0
G03,SSHAPE,10,3,900,1853211,30s-40-45-22.txt,45,40,13,5622.0
FCFS,SSHAPE,10,3,900,347510,30s-40-45-23.txt,45,40,15,6068.0
RANDOM,SSHAPE,10,3,900,314506,30s-40-45-23.txt,45,40,13,5352.0
SOP,SSHAPE,10,3,900,425890,30s-40-45-23.txt,45,40,40,10744.0
G01,SSHAPE,10,3,900,422220,30s-40-45-23.txt,45,40,13,5288.0
G02,SSHAPE,10,3,900,388508,30s-40-45-23.txt,45,40,14,5582.0
G03,SSHAPE,10,3,900,1716566,30s-40-45-23.txt,45,40,13,5064.0
FCFS,SSHAPE,10,3,900,372402,30s-40-45-24.txt,45,40,17,6408.0
RANDOM,SSHAPE,10,3,900,357859,30s-40-45-24.txt,45,40,15,5956.0
SOP,SSHAPE,10,3,900,459155,30s-40-45-24.txt,45,40,40,11312.0
G01,SSHAPE,10,3,900,493032,30s-40-45-24.txt,45,40,14,5798.0
G02,SSHAPE,10,3,900,445808,30s-40-45-24.txt,45,40,17,6558.0
G03,SSHAPE,10,3,900,1985322,30s-40-45-24.txt,45,40,14,5776.0
FCFS,SSHAPE,10,3,900,356266,30s-40-45-25.txt,45,40,16,6296.0
RANDOM,SSHAPE,10,3,900,334719,30s-40-45-25.txt,45,40,14,5748.0
SOP,SSHAPE,10,3,900,431343,30s-40-45-25.txt,45,40,40,11208.0
G01,SSHAPE,10,3,900,458713,30s-40-45-25.txt,45,40,13,5526.0
G02,SSHAPE,10,3,900,417892,30s-40-45-25.txt,45,40,15,6098.0
G03,SSHAPE,10,3,900,1909665,30s-40-45-25.txt,45,40,14,5854.0
FCFS,SSHAPE,10,3,900,384133,30s-40-45-26.txt,45,40,16,6448.0
RANDOM,SSHAPE,10,3,900,375374,30s-40-45-26.txt,45,40,15,6130.0
SOP,SSHAPE,10,3,900,472881,30s-40-45-26.txt,45,40,40,11200.0
G01,SSHAPE,10,3,900,489784,30s-40-45-26.txt,45,40,15,5862.0
G02,SSHAPE,10,3,900,471133,30s-40-45-26.txt,45,40,18,6828.0
G03,SSHAPE,10,3,900,2110204,30s-40-45-26.txt,45,40,15,6152.0
FCFS,SSHAPE,10,3,900,329316,30s-40-45-27.txt,45,40,15,5924.0
RANDOM,SSHAPE,10,3,900,310780,30s-40-45-27.txt,45,40,13,5296.0
SOP,SSHAPE,10,3,900,439185,30s-40-45-27.txt,45,40,40,10554.0
G01,SSHAPE,10,3,900,420446,30s-40-45-27.txt,45,40,12,5120.0
G02,SSHAPE,10,3,900,391772,30s-40-45-27.txt,45,40,14,5732.0
G03,SSHAPE,10,3,900,1702597,30s-40-45-27.txt,45,40,13,5350.0
FCFS,SSHAPE,10,3,900,344920,30s-40-45-28.txt,45,40,16,6542.0
RANDOM,SSHAPE,10,3,900,325265,30s-40-45-28.txt,45,40,13,5644.0
SOP,SSHAPE,10,3,900,430718,30s-40-45-28.txt,45,40,40,11410.0
G01,SSHAPE,10,3,900,459836,30s-40-45-28.txt,45,40,13,5706.0
G02,SSHAPE,10,3,900,411517,30s-40-45-28.txt,45,40,16,6626.0
G03,SSHAPE,10,3,900,1825321,30s-40-45-28.txt,45,40,13,5826.0
FCFS,SSHAPE,10,3,900,352651,30s-40-45-29.txt,45,40,16,6494.0
RANDOM,SSHAPE,10,3,900,339729,30s-40-45-29.txt,45,40,14,5992.0
SOP,SSHAPE,10,3,900,437006,30s-40-45-29.txt,45,40,40,11332.0
G01,SSHAPE,10,3,900,463388,30s-40-45-29.txt,45,40,14,5860.0
G02,SSHAPE,10,3,900,432581,30s-40-45-29.txt,45,40,16,6494.0
G03,SSHAPE,10,3,900,1929730,30s-40-45-29.txt,45,40,14,5982.0
FCFS,SSHAPE,10,3,900,360622,30s-40-45-30.txt,45,40,16,6624.0
RANDOM,SSHAPE,10,3,900,344256,30s-40-45-30.txt,45,40,14,5806.0
SOP,SSHAPE,10,3,900,434172,30s-40-45-30.txt,45,40,40,11218.0
G01,SSHAPE,10,3,900,457160,30s-40-45-30.txt,45,40,13,5706.0
G02,SSHAPE,10,3,900,422616,30s-40-45-30.txt,45,40,16,6566.0
G03,SSHAPE,10,3,900,1903734,30s-40-45-30.txt,45,40,13,5698.0
FCFS,SSHAPE,10,3,900,380670,30s-40-45-31.txt,45,40,17,7086.0
RANDOM,SSHAPE,10,3,900,355664,30s-40-45-31.txt,45,40,15,6374.0
SOP,SSHAPE,10,3,900,453254,30s-40-45-31.txt,45,40,40,11858.0
G01,SSHAPE,10,3,900,497641,30s-40-45-31.txt,45,40,14,6114.0
G02,SSHAPE,10,3,900,459924,30s-40-45-31.txt,45,40,18,7346.0
G03,SSHAPE,10,3,900,1954406,30s-40-45-31.txt,45,40,15,6332.0
FCFS,SSHAPE,10,3,900,326901,30s-40-45-32.txt,45,40,14,5890.0
RANDOM,SSHAPE,10,3,900,308215,30s-40-45-32.txt,45,40,13,5526.0
SOP,SSHAPE,10,3,900,419444,30s-40-45-32.txt,45,40,40,11004.0
G01,SSHAPE,10,3,900,448973,30s-40-45-32.txt,45,40,12,5260.0
G02,SSHAPE,10,3,900,393481,30s-40-45-32.txt,45,40,14,5810.0
G03,SSHAPE,10,3,900,1744938,30s-40-45-32.txt,45,40,12,5104.0
FCFS,SSHAPE,10,3,900,325534,30s-40-45-33.txt,45,40,14,5750.0
RANDOM,SSHAPE,10,3,900,305296,30s-40-45-33.txt,45,40,12,5190.0
SOP,SSHAPE,10,3,900,407659,30s-40-45-33.txt,45,40,40,10220.0
G01,SSHAPE,10,3,900,415423,30s-40-45-33.txt,45,40,12,5200.0
G02,SSHAPE,10,3,900,395867,30s-40-45-33.txt,45,40,14,5590.0
G03,SSHAPE,10,3,900,1710918,30s-40-45-33.txt,45,40,12,5200.0
FCFS,SSHAPE,10,3,900,363052,30s-40-45-34.txt,45,40,16,6528.0
RANDOM,SSHAPE,10,3,900,344890,30s-40-45-34.txt,45,40,14,5946.0
SOP,SSHAPE,10,3,900,443479,30s-40-45-34.txt,45,40,40,11426.0
G01,SSHAPE,10,3,900,466392,30s-40-45-34.txt,45,40,14,5892.0
G02,SSHAPE,10,3,900,459754,30s-40-45-34.txt,45,40,17,6800.0
G03,SSHAPE,10,3,900,1971132,30s-40-45-34.txt,45,40,14,5980.0
FCFS,SSHAPE,10,3,900,350045,30s-40-45-35.txt,45,40,16,6260.0
RANDOM,SSHAPE,10,3,900,323108,30s-40-45-35.txt,45,40,13,5320.0
SOP,SSHAPE,10,3,900,425498,30s-40-45-35.txt,45,40,40,10672.0
G01,SSHAPE,10,3,900,437233,30s-40-45-35.txt,45,40,13,5298.0
G02,SSHAPE,10,3,900,429209,30s-40-45-35.txt,45,40,15,5780.0
G03,SSHAPE,10,3,900,1808466,30s-40-45-35.txt,45,40,13,5204.0
FCFS,SSHAPE,10,3,900,390866,30s-40-45-36.txt,45,40,17,7184.0
RANDOM,SSHAPE,10,3,900,362911,30s-40-45-36.txt,45,40,15,6518.0
SOP,SSHAPE,10,3,900,463765,30s-40-45-36.txt,45,40,40,12428.0
G01,SSHAPE,10,3,900,475965,30s-40-45-36.txt,45,40,15,6388.0
G02,SSHAPE,10,3,900,483802,30s-40-45-36.txt,45,40,17,7062.0
G03,SSHAPE,10,3,900,2577166,30s-40-45-36.txt,45,40,15,6460.0
FCFS,SSHAPE,10,3,900,579420,30s-40-45-37.txt,45,40,15,6290.0
RANDOM,SSHAPE,10,3,900,614276,30s-40-45-37.txt,45,40,14,6214.0
SOP,SSHAPE,10,3,900,783163,30s-40-45-37.txt,45,40,40,11490.0
G01,SSHAPE,10,3,900,704694,30s-40-45-37.txt,45,40,14,5810.0
G02,SSHAPE,10,3,900,457498,30s-40-45-37.txt,45,40,15,6328.0
G03,SSHAPE,10,3,900,1972561,30s-40-45-37.txt,45,40,14,5994.0
FCFS,SSHAPE,10,3,900,372201,30s-40-45-38.txt,45,40,16,6264.0
RANDOM,SSHAPE,10,3,900,343480,30s-40-45-38.txt,45,40,14,5588.0
SOP,SSHAPE,10,3,900,440661,30s-40-45-38.txt,45,40,40,10910.0
G01,SSHAPE,10,3,900,459158,30s-40-45-38.txt,45,40,14,5566.0
G02,SSHAPE,10,3,900,443215,30s-40-45-38.txt,45,40,17,6356.0
G03,SSHAPE,10,3,900,1988540,30s-40-45-38.txt,45,40,14,5596.0
FCFS,SSHAPE,10,3,900,391220,30s-40-45-39.txt,45,40,17,6654.0
RANDOM,SSHAPE,10,3,900,366508,30s-40-45-39.txt,45,40,16,6456.0
SOP,SSHAPE,10,3,900,466781,30s-40-45-39.txt,45,40,40,11592.0
G01,SSHAPE,10,3,900,491948,30s-40-45-39.txt,45,40,15,6284.0
G02,SSHAPE,10,3,900,492427,30s-40-45-39.txt,45,40,19,7362.0
G03,SSHAPE,10,3,900,2112174,30s-40-45-39.txt,45,40,15,6272.0
FCFS,SSHAPE,10,3,900,377750,31s-40-60-0.txt,60,40,13,5364.0
RANDOM,SSHAPE,10,3,900,356424,31s-40-60-0.txt,60,40,12,5140.0
SOP,SSHAPE,10,3,900,470657,31s-40-60-0.txt,60,40,40,11476.0
G01,SSHAPE,10,3,900,470466,31s-40-60-0.txt,60,40,11,4902.0
G02,SSHAPE,10,3,900,454929,31s-40-60-0.txt,60,40,13,5442.0
G03,SSHAPE,10,3,900,2207119,31s-40-60-0.txt,60,40,12,5030.0
FCFS,SSHAPE,10,3,900,327331,31s-40-60-1.txt,60,40,11,4784.0
RANDOM,SSHAPE,10,3,900,305541,31s-40-60-1.txt,60,40,10,4514.0
SOP,SSHAPE,10,3,900,423417,31s-40-60-1.txt,60,40,40,10964.0
G01,SSHAPE,10,3,900,411889,31s-40-60-1.txt,60,40,10,4372.0
G02,SSHAPE,10,3,900,387233,31s-40-60-1.txt,60,40,11,4800.0
G03,SSHAPE,10,3,900,1852217,31s-40-60-1.txt,60,40,10,4392.0
FCFS,SSHAPE,10,3,900,338798,31s-40-60-2.txt,60,40,11,4994.0
RANDOM,SSHAPE,10,3,900,327041,31s-40-60-2.txt,60,40,10,4828.0
SOP,SSHAPE,10,3,900,443189,31s-40-60-2.txt,60,40,40,11534.0
G01,SSHAPE,10,3,900,424568,31s-40-60-2.txt,60,40,10,4590.0
G02,SSHAPE,10,3,900,418552,31s-40-60-2.txt,60,40,12,5348.0
G03,SSHAPE,10,3,900,1945629,31s-40-60-2.txt,60,40,10,4790.0
FCFS,SSHAPE,10,3,900,355800,31s-40-60-3.txt,60,40,12,5562.0
RANDOM,SSHAPE,10,3,900,340416,31s-40-60-3.txt,60,40,11,5146.0
SOP,SSHAPE,10,3,900,450224,31s-40-60-3.txt,60,40,40,11918.0
G01,SSHAPE,10,3,900,454532,31s-40-60-3.txt,60,40,11,5170.0
G02,SSHAPE,10,3,900,426783,31s-40-60-3.txt,60,40,12,5488.0
G03,SSHAPE,10,3,900,2056208,31s-40-60-3.txt,60,40,11,5124.0
FCFS,SSHAPE,10,3,900,374851,31s-40-60-4.txt,60,40,13,5574.0
RANDOM,SSHAPE,10,3,900,363824,31s-40-60-4.txt,60,40,12,5112.0
SOP,SSHAPE,10,3,900,473079,31s-40-60-4.txt,60,40,40,11586.0
G01,SSHAPE,10,3,900,485209,31s-40-60-4.txt,60,40,11,4936.0
G02,SSHAPE,10,3,900,456279,31s-40-60-4.txt,60,40,13,5574.0
G03,SSHAPE,10,3,900,2268426,31s-40-60-4.txt,60,40,12,5290.0
FCFS,SSHAPE,10,3,900,342461,31s-40-60-5.txt,60,40,11,4932.0
RANDOM,SSHAPE,10,3,900,315945,31s-40-60-5.txt,60,40,10,4486.0
SOP,SSHAPE,10,3,900,442706,31s-40-60-5.txt,60,40,40,10710.0
G01,SSHAPE,10,3,900,470145,31s-40-60-5.txt,60,40,10,4528.0
