obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
G02,SSHAPE,10,3,900,545325,31s-40-60-37.txt,60,40,13,5788.0
G03,SSHAPE,10,3,900,2173683,31s-40-60-37.txt,60,40,11,4996.0
FCFS,SSHAPE,10,3,900,408450,31s-40-60-38.txt,60,40,12,5036.0
RANDOM,SSHAPE,10,3,900,389020,31s-40-60-38.txt,60,40,11,4832.0
SOP,SSHAPE,10,3,900,567423,31s-40-60-38.txt,60,40,40,10872.0
G01,SSHAPE,10,3,900,563646,31s-40-60-38.txt,60,40,11,4664.0
G02,SSHAPE,10,3,900,515807,31s-40-60-38.txt,60,40,12,5064.0
G03,SSHAPE,10,3,900,2088557,31s-40-60-38.txt,60,40,11,4544.0
FCFS,SSHAPE,10,3,900,391091,31s-40-60-39.txt,60,40,11,4730.0
RANDOM,SSHAPE,10,3,900,379809,31s-40-60-39.txt,60,40,10,4384.0
SOP,SSHAPE,10,3,900,571125,31s-40-60-39.txt,60,40,40,11332.0
G01,SSHAPE,10,3,900,531552,31s-40-60-39.txt,60,40,10,4508.0
G02,SSHAPE,10,3,900,493489,31s-40-60-39.txt,60,40,11,4850.0
G03,SSHAPE,10,3,900,1975627,31s-40-60-39.txt,60,40,10,4544.0
FCFS,SSHAPE,10,3,900,396255,32s-40-75-0.txt,75,40,9,4224.0
RANDOM,SSHAPE,10,3,900,386576,32s-40-75-0.txt,75,40,9,4220.0
SOP,SSHAPE,10,3,900,575369,32s-40-75-0.txt,75,40,40,11630.0
G01,SSHAPE,10,3,900,550046,32s-40-75-0.txt,75,40,9,4026.0
G02,SSHAPE,10,3,900,523288,32s-40-75-0.txt,75,40,9,4194.0
G03,SSHAPE,10,3,900,2111068,32s-40-75-0.txt,75,40,9,4104.0
FCFS,SSHAPE,10,3,900,398188,32s-40-75-1.txt,75,40,9,4254.0
RANDOM,SSHAPE,10,3,900,379242,32s-40-75-1.txt,75,40,8,3780.0
SOP,SSHAPE,10,3,900,565921,32s-40-75-1.txt,75,40,40,11536.0
G01,SSHAPE,10,3,900,561750,32s-40-75-1.txt,75,40,8,3824.0
G02,SSHAPE,10,3,900,499099,32s-40-75-1.txt,75,40,9,4172.0
G03,SSHAPE,10,3,900,457314199,32s-40-75-1.txt,75,40,8,3830.0
FCFS,SSHAPE,10,3,900,436294,32s-40-75-2.txt,75,40,9,4412.0
RANDOM,SSHAPE,10,3,900,407397,32s-40-75-2.txt,75,40,9,4334.0
SOP,SSHAPE,10,3,900,599489,32s-40-75-2.txt,75,40,40,11584.0
G01,SSHAPE,10,3,900,625634,32s-40-75-2.txt,75,40,9,4258.0
G02,SSHAPE,10,3,900,542005,32s-40-75-2.txt,75,40,10,4616.0
G03,SSHAPE,10,3,900,2224239,32s-40-75-2.txt,75,40,9,4334.0
FCFS,SSHAPE,10,3,900,372695,32s-40-75-3.txt,75,40,9,3918.0
RANDOM,SSHAPE,10,3,900,353363,32s-40-75-3.txt,75,40,8,3438.0
SOP,SSHAPE,10,3,900,551180,32s-40-75-3.txt,75,40,40,9898.0
G01,SSHAPE,10,3,900,517906,32s-40-75-3.txt,75,40,8,3386.0
G02,SSHAPE,10,3,900,452205,32s-40-75-3.txt,75,40,8,3448.0
G03,SSHAPE,10,3,900,1860073,32s-40-75-3.txt,75,40,8,3440.0
FCFS,SSHAPE,10,3,900,408496,32s-40-75-4.txt,75,40,9,4142.0
RANDOM,SSHAPE,10,3,900,415202,32s-40-75-4.txt,75,40,9,4232.0
SOP,SSHAPE,10,3,900,582922,32s-40-75-4.txt,75,40,40,11464.0
G01,SSHAPE,10,3,900,562403,32s-40-75-4.txt,75,40,9,4210.0
G02,SSHAPE,10,3,900,517255,32s-40-75-4.txt,75,40,9,4144.0
G03,SSHAPE,10,3,900,2167446,32s-40-75-4.txt,75,40,9,4332.0
FCFS,SSHAPE,10,3,900,376782,32s-40-75-5.txt,75,40,8,3720.0
RANDOM,SSHAPE,10,3,900,360770,32s-40-75-5.txt,75,40,8,3896.0
SOP,SSHAPE,10,3,900,554386,32s-40-75-5.txt,75,40,40,10720.0
G01,SSHAPE,10,3,900,528285,32s-40-75-5.txt,75,40,8,3710.0
G02,SSHAPE,10,3,900,463429,32s-40-75-5.txt,75,40,8,3756.0
G03,SSHAPE,10,3,900,1945971,32s-40-75-5.txt,75,40,8,3708.0
FCFS,SSHAPE,10,3,900,385911,32s-40-75-6.txt,75,40,9,4110.0
RANDOM,SSHAPE,10,3,900,352361,32s-40-75-6.txt,75,40,8,3882.0
SOP,SSHAPE,10,3,900,556547,32s-40-75-6.txt,75,40,40,11328.0
G01,SSHAPE,10,3,900,523165,32s-40-75-6.txt,75,40,8,3950.0
G02,SSHAPE,10,3,900,483746,32s-40-75-6.txt,75,40,9,4198.0
G03,SSHAPE,10,3,900,1938904,32s-40-75-6.txt,75,40,8,3808.0
FCFS,SSHAPE,10,3,900,402876,32s-40-75-7.txt,75,40,9,4168.0
RANDOM,SSHAPE,10,3,900,391434,32s-40-75-7.txt,75,40,9,4048.0
SOP,SSHAPE,10,3,900,575747,32s-40-75-7.txt,75,40,40,11192.0
G01,SSHAPE,10,3,900,547383,32s-40-75-7.txt,75,40,9,3928.0
G02,SSHAPE,10,3,900,505108,32s-40-75-7.txt,75,40,9,4266.0
G03,SSHAPE,10,3,900,2116098,32s-40-75-7.txt,75,40,9,4040.0
FCFS,SSHAPE,10,3,900,351518,32s-40-75-8.txt,75,40,8,3674.0
RANDOM,SSHAPE,10,3,900,345778,32s-40-75-8.txt,75,40,8,3758.0
SOP,SSHAPE,10,3,900,535432,32s-40-75-8.txt,75,40,40,10936.0
G01,SSHAPE,10,3,900,513189,32s-40-75-8.txt,75,40,8,3632.0
G02,SSHAPE,10,3,900,446309,32s-40-75-8.txt,75,40,8,3630.0
G03,SSHAPE,10,3,900,1843368,32s-40-75-8.txt,75,40,8,3654.0
FCFS,SSHAPE,10,3,900,362275,32s-40-75-9.txt,75,40,8,3876.0
RANDOM,SSHAPE,10,3,900,346211,32s-40-75-9.txt,75,40,8,3704.0
SOP,SSHAPE,10,3,900,547711,32s-40-75-9.txt,75,40,40,10806.0
G01,SSHAPE,10,3,900,500863,32s-40-75-9.txt,75,40,8,3552.0
G02,SSHAPE,10,3,900,448755,32s-40-75-9.txt,75,40,8,3726.0
G03,SSHAPE,10,3,900,1810822,32s-40-75-9.txt,75,40,8,3692.0
FCFS,SSHAPE,10,3,900,391582,32s-40-75-10.txt,75,40,9,4104.0
RANDOM,SSHAPE,10,3,900,365093,32s-40-75-10.txt,75,40,8,3782.0
SOP,SSHAPE,10,3,900,560497,32s-40-75-10.txt,75,40,40,10930.0
G01,SSHAPE,10,3,900,519976,32s-40-75-10.txt,75,40,8,3772.0
G02,SSHAPE,10,3,900,491278,32s-40-75-10.txt,75,40,9,4098.0
G03,SSHAPE,10,3,900,1935014,32s-40-75-10.txt,75,40,8,3702.0
FCFS,SSHAPE,10,3,900,384104,32s-40-75-11.txt,75,40,9,3892.0
RANDOM,SSHAPE,10,3,900,351624,32s-40-75-11.txt,75,40,8,3542.0
SOP,SSHAPE,10,3,900,554717,32s-40-75-11.txt,75,40,40,10274.0
G01,SSHAPE,10,3,900,523635,32s-40-75-11.txt,75,40,8,3534.0
G02,SSHAPE,10,3,900,483987,32s-40-75-11.txt,75,40,9,3812.0
G03,SSHAPE,10,3,900,1957302,32s-40-75-11.txt,75,40,8,3522.0
FCFS,SSHAPE,10,3,900,419398,32s-40-75-12.txt,75,40,9,4172.0
RANDOM,SSHAPE,10,3,900,402005,32s-40-75-12.txt,75,40,9,4206.0
SOP,SSHAPE,10,3,900,583620,32s-40-75-12.txt,75,40,40,11924.0
G01,SSHAPE,10,3,900,582312,32s-40-75-12.txt,75,40,9,4352.0
G02,SSHAPE,10,3,900,518103,32s-40-75-12.txt,75,40,9,4236.0
G03,SSHAPE,10,3,900,2156616,32s-40-75-12.txt,75,40,9,4254.0
FCFS,SSHAPE,10,3,900,411026,32s-40-75-13.txt,75,40,9,4146.0
RANDOM,SSHAPE,10,3,900,385500,32s-40-75-13.txt,75,40,9,4048.0
SOP,SSHAPE,10,3,900,587281,32s-40-75-13.txt,75,40,40,11160.0
G01,SSHAPE,10,3,900,549666,32s-40-75-13.txt,75,40,9,4000.0
G02,SSHAPE,10,3,900,497163,32s-40-75-13.txt,75,40,9,4182.0
G03,SSHAPE,10,3,900,2050655,32s-40-75-13.txt,75,40,9,3784.0
FCFS,SSHAPE,10,3,900,400789,32s-40-75-14.txt,75,40,9,3974.0
RANDOM,SSHAPE,10,3,900,388674,32s-40-75-14.txt,75,40,9,3982.0
SOP,SSHAPE,10,3,900,573129,32s-40-75-14.txt,75,40,40,11356.0
G01,SSHAPE,10,3,900,542248,32s-40-75-14.txt,75,40,8,3672.0
G02,SSHAPE,10,3,900,501172,32s-40-75-14.txt,75,40,9,4042.0
G03,SSHAPE,10,3,900,2050391,32s-40-75-14.txt,75,40,9,3956.0
FCFS,SSHAPE,10,3,900,359414,32s-40-75-15.txt,75,40,8,3568.0
RANDOM,SSHAPE,10,3,900,331780,32s-40-75-15.txt,75,40,7,3244.0
SOP,SSHAPE,10,3,900,526658,32s-40-75-15.txt,75,40,40,10452.0
G01,SSHAPE,10,3,900,477498,32s-40-75-15.txt,75,40,7,3372.0
G02,SSHAPE,10,3,900,427353,32s-40-75-15.txt,75,40,8,3668.0
G03,SSHAPE,10,3,900,1744018,32s-40-75-15.txt,75,40,7,3278.0
FCFS,SSHAPE,10,3,900,374458,32s-40-75-16.txt,75,40,8,3814.0
RANDOM,SSHAPE,10,3,900,354189,32s-40-75-16.txt,75,40,8,3624.0
SOP,SSHAPE,10,3,900,544811,32s-40-75-16.txt,75,40,40,11036.0
G01,SSHAPE,10,3,900,502215,32s-40-75-16.txt,75,40,8,3820.0
G02,SSHAPE,10,3,900,462067,32s-40-75-16.txt,75,40,9,4044.0
G03,SSHAPE,10,3,900,1859801,32s-40-75-16.txt,75,40,8,3780.0
FCFS,SSHAPE,10,3,900,364375,32s-40-75-17.txt,75,40,8,3822.0
RANDOM,SSHAPE,10,3,900,348108,32s-40-75-17.txt,75,40,8,3660.0
SOP,SSHAPE,10,3,900,542283,32s-40-75-17.txt,75,40,40,11056.0
G01,SSHAPE,10,3,900,497053,32s-40-75-17.txt,75,40,8,3668.0
G02,SSHAPE,10,3,900,444767,32s-40-75-17.txt,75,40,8,3824.0
G03,SSHAPE,10,3,900,1820743,32s-40-75-17.txt,75,40,8,3534.0
FCFS,SSHAPE,10,3,900,403153,32s-40-75-18.txt,75,40,9,3952.0
RANDOM,SSHAPE,10,3,900,374036,32s-40-75-18.txt,75,40,8,3704.0
SOP,SSHAPE,10,3,900,566544,32s-40-75-18.txt,75,40,40,11248.0
G01,SSHAPE,10,3,900,532364,32s-40-75-18.txt,75,40,8,3774.0
G02,SSHAPE,10,3,900,513112,32s-40-75-18.txt,75,40,9,4100.0
G03,SSHAPE,10,3,900,1998766,32s-40-75-18.txt,75,40,8,3764.0
FCFS,SSHAPE,10,3,900,398819,32s-40-75-19.txt,75,40,9,4158.0
RANDOM,SSHAPE,10,3,900,369171,32s-40-75-19.txt,75,40,8,3902.0
SOP,SSHAPE,10,3,900,568683,32s-40-75-19.txt,75,40,40,11434.0
G01,SSHAPE,10,3,900,547516,32s-40-75-19.txt,75,40,8,3904.0
G02,SSHAPE,10,3,900,492840,32s-40-75-19.txt,75,40,9,4218.0
G03,SSHAPE,10,3,900,2014139,32s-40-75-19.txt,75,40,8,3786.0
FCFS,SSHAPE,10,3,900,358130,32s-40-75-20.txt,75,40,8,3762.0
RANDOM,SSHAPE,10,3,900,339208,32s-40-75-20.txt,75,40,8,3594.0
SOP,SSHAPE,10,3,900,528808,32s-40-75-20.txt,75,40,40,10698.0
G01,SSHAPE,10,3,900,488750,32s-40-75-20.txt,75,40,7,3346.0
G02,SSHAPE,10,3,900,431645,32s-40-75-20.txt,75,40,8,3728.0
G03,SSHAPE,10,3,900,1791343,32s-40-75-20.txt,75,40,7,3398.0
FCFS,SSHAPE,10,3,900,397561,32s-40-75-21.txt,75,40,9,4066.0
RANDOM,SSHAPE,10,3,900,370128,32s-40-75-21.txt,75,40,8,3750.0
SOP,SSHAPE,10,3,900,562930,32s-40-75-21.txt,75,40,40,11140.0
G01,SSHAPE,10,3,900,531086,32s-40-75-21.txt,75,40,8,3718.0
G02,SSHAPE,10,3,900,486549,32s-40-75-21.txt,75,40,9,4066.0
G03,SSHAPE,10,3,900,2000627,32s-40-75-21.txt,75,40,8,3698.0
FCFS,SSHAPE,10,3,900,429534,32s-40-75-22.txt,75,40,10,4642.0
RANDOM,SSHAPE,10,3,900,403291,32s-40-75-22.txt,75,40,9,4308.0
SOP,SSHAPE,10,3,900,592843,32s-40-75-22.txt,75,40,40,11744.0
G01,SSHAPE,10,3,900,574754,32s-40-75-22.txt,75,40,9,4204.0
G02,SSHAPE,10,3,900,556137,32s-40-75-22.txt,75,40,10,4696.0
G03,SSHAPE,10,3,900,2196505,32s-40-75-22.txt,75,40,9,4318.0
FCFS,SSHAPE,10,3,900,373838,32s-40-75-23.txt,75,40,8,3708.0
RANDOM,SSHAPE,10,3,900,352757,32s-40-75-23.txt,75,40,8,3734.0
SOP,SSHAPE,10,3,900,547425,32s-40-75-23.txt,75,40,40,10970.0
G01,SSHAPE,10,3,900,530372,32s-40-75-23.txt,75,40,8,3666.0
G02,SSHAPE,10,3,900,473898,32s-40-75-23.txt,75,40,9,3892.0
G03,SSHAPE,10,3,900,1881523,32s-40-75-23.txt,75,40,8,3686.0
FCFS,SSHAPE,10,3,900,412864,32s-40-75-24.txt,75,40,9,4362.0
RANDOM,SSHAPE,10,3,900,391558,32s-40-75-24.txt,75,40,9,4198.0
SOP,SSHAPE,10,3,900,594199,32s-40-75-24.txt,75,40,40,11814.0
G01,SSHAPE,10,3,900,554524,32s-40-75-24.txt,75,40,9,4130.0
G02,SSHAPE,10,3,900,512449,32s-40-75-24.txt,75,40,9,4368.0
G03,SSHAPE,10,3,900,2063086,32s-40-75-24.txt,75,40,9,4156.0
FCFS,SSHAPE,10,3,900,390449,32s-40-75-25.txt,75,40,9,4266.0
RANDOM,SSHAPE,10,3,900,376436,32s-40-75-25.txt,75,40,8,3888.0
SOP,SSHAPE,10,3,900,568592,32s-40-75-25.txt,75,40,40,10690.0
G01,SSHAPE,10,3,900,520131,32s-40-75-25.txt,75,40,8,3962.0
G02,SSHAPE,10,3,900,510872,32s-40-75-25.txt,75,40,9,4242.0
G03,SSHAPE,10,3,900,1959392,32s-40-75-25.txt,75,40,8,3818.0
FCFS,SSHAPE,10,3,900,401577,32s-40-75-26.txt,75,40,9,4160.0
RANDOM,SSHAPE,10,3,900,368121,32s-40-75-26.txt,75,40,8,3866.0
SOP,SSHAPE,10,3,900,560529,32s-40-75-26.txt,75,40,40,11010.0
G01,SSHAPE,10,3,900,528335,32s-40-75-26.txt,75,40,8,3646.0
G02,SSHAPE,10,3,900,482868,32s-40-75-26.txt,75,40,9,4218.0
G03,SSHAPE,10,3,900,2012168,32s-40-75-26.txt,75,40,8,3792.0
FCFS,SSHAPE,10,3,900,406693,32s-40-75-27.txt,75,40,10,4364.0
RANDOM,SSHAPE,10,3,900,378414,32s-40-75-27.txt,75,40,9,4208.0
SOP,SSHAPE,10,3,900,571310,32s-40-75-27.txt,75,40,40,11286.0
G01,SSHAPE,10,3,900,545734,32s-40-75-27.txt,75,40,8,3900.0
G02,SSHAPE,10,3,900,504705,32s-40-75-27.txt,75,40,9,4266.0
G03,SSHAPE,10,3,900,2072303,32s-40-75-27.txt,75,40,9,4176.0
FCFS,SSHAPE,10,3,900,357719,32s-40-75-28.txt,75,40,8,3880.0
RANDOM,SSHAPE,10,3,900,343014,32s-40-75-28.txt,75,40,8,3724.0
SOP,SSHAPE,10,3,900,539088,32s-40-75-28.txt,75,40,40,10656.0
G01,SSHAPE,10,3,900,500822,32s-40-75-28.txt,75,40,8,3722.0
G02,SSHAPE,10,3,900,457399,32s-40-75-28.txt,75,40,9,4176.0
G03,SSHAPE,10,3,900,1828169,32s-40-75-28.txt,75,40,8,3806.0
FCFS,SSHAPE,10,3,900,316414,32s-40-75-29.txt,75,40,7,3284.0
RANDOM,SSHAPE,10,3,900,297104,32s-40-75-29.txt,75,40,7,3424.0
SOP,SSHAPE,10,3,900,493172,32s-40-75-29.txt,75,40,40,10240.0
G01,SSHAPE,10,3,900,426019,32s-40-75-29.txt,75,40,7,3142.0
G02,SSHAPE,10,3,900,385998,32s-40-75-29.txt,75,40,7,3322.0
G03,SSHAPE,10,3,900,1530644,32s-40-75-29.txt,75,40,7,3232.0
FCFS,SSHAPE,10,3,900,415441,32s-40-75-30.txt,75,40,10,4292.0
RANDOM,SSHAPE,10,3,900,385772,32s-40-75-30.txt,75,40,9,4026.0
SOP,SSHAPE,10,3,900,574143,32s-40-75-30.txt,75,40,40,11078.0
G01,SSHAPE,10,3,900,557536,32s-40-75-30.txt,75,40,9,3864.0
G02,SSHAPE,10,3,900,500508,32s-40-75-30.txt,75,40,9,4204.0
G03,SSHAPE,10,3,900,2110641,32s-40-75-30.txt,75,40,9,3904.0
FCFS,SSHAPE,10,3,900,369662,32s-40-75-31.txt,75,40,8,3668.0
RANDOM,SSHAPE,10,3,900,356985,32s-40-75-31.txt,75,40,8,3620.0
SOP,SSHAPE,10,3,900,550697,32s-40-75-31.txt,75,40,40,10832.0
G01,SSHAPE,10,3,900,515471,32s-40-75-31.txt,75,40,8,3760.0
G02,SSHAPE,10,3,900,475139,32s-40-75-31.txt,75,40,9,4090.0
G03,SSHAPE,10,3,900,1878535,32s-40-75-31.txt,75,40,8,3702.0
FCFS,SSHAPE,10,3,900,403192,32s-40-75-32.txt,75,40,9,4370.0
RANDOM,SSHAPE,10,3,900,385229,32s-40-75-32.txt,75,40,9,4278.0
SOP,SSHAPE,10,3,900,594688,32s-40-75-32.txt,75,40,40,11544.0
G01,SSHAPE,10,3,900,560426,32s-40-75-32.txt,75,40,9,4186.0
G02,SSHAPE,10,3,900,504027,32s-40-75-32.txt,75,40,9,4280.0
G03,SSHAPE,10,3,900,2097016,32s-40-75-32.txt,75,40,9,4174.0
FCFS,SSHAPE,10,3,900,391359,32s-40-75-33.txt,75,40,9,4268.0
RANDOM,SSHAPE,10,3,900,380582,32s-40-75-33.txt,75,40,9,4152.0
SOP,SSHAPE,10,3,900,561651,32s-40-75-33.txt,75,40,40,11330.0
G01,SSHAPE,10,3,900,522523,32s-40-75-33.txt,75,40,8,3760.0
G02,SSHAPE,10,3,900,500466,32s-40-75-33.txt,75,40,9,4192.0
G03,SSHAPE,10,3,900,2001915,32s-40-75-33.txt,75,40,8,3802.0
FCFS,SSHAPE,10,3,900,410734,32s-40-75-34.txt,75,40,9,4276.0
RANDOM,SSHAPE,10,3,900,388810,32s-40-75-34.txt,75,40,9,4104.0
SOP,SSHAPE,10,3,900,580716,32s-40-75-34.txt,75,40,40,11384.0
G01,SSHAPE,10,3,900,584256,32s-40-75-34.txt,75,40,9,3978.0
G02,SSHAPE,10,3,900,517451,32s-40-75-34.txt,75,40,9,4108.0
G03,SSHAPE,10,3,900,2099559,32s-40-75-34.txt,75,40,9,4200.0
FCFS,SSHAPE,10,3,900,401040,32s-40-75-35.txt,75,40,9,4212.0
RANDOM,SSHAPE,10,3,900,363981,32s-40-75-35.txt,75,40,8,3798.0
SOP,SSHAPE,10,3,900,576199,32s-40-75-35.txt,75,40,40,11166.0
G01,SSHAPE,10,3,900,539884,32s-40-75-35.txt,75,40,8,3792.0
G02,SSHAPE,10,3,900,489901,32s-40-75-35.txt,75,40,9,4134.0
G03,SSHAPE,10,3,900,1996297,32s-40-75-35.txt,75,40,8,3724.0
FCFS,SSHAPE,10,3,900,404789,32s-40-75-36.txt,75,40,9,4354.0
RANDOM,SSHAPE,10,3,900,380795,32s-40-75-36.txt,75,40,8,3864.0
SOP,SSHAPE,10,3,900,564530,32s-40-75-36.txt,75,40,40,11262.0
G01,SSHAPE,10,3,900,542196,32s-40-75-36.txt,75,40,8,3872.0
G02,SSHAPE,10,3,900,499594,32s-40-75-36.txt,75,40,9,4334.0
G03,SSHAPE,10,3,900,2010250,32s-40-75-36.txt,75,40,8,3874.0
FCFS,SSHAPE,10,3,900,423451,32s-40-75-37.txt,75,40,9,3976.0
RANDOM,SSHAPE,10,3,900,391504,32s-40-75-37.txt,75,40,9,4092.0
SOP,SSHAPE,10,3,900,577084,32s-40-75-37.txt,75,40,40,10550.0
G01,SSHAPE,10,3,900,553472,32s-40-75-37.txt,75,40,9,3944.0
G02,SSHAPE,10,3,900,513091,32s-40-75-37.txt,75,40,9,4070.0
G03,SSHAPE,10,3,900,2106861,32s-40-75-37.txt,75,40,9,4040.0
FCFS,SSHAPE,10,3,900,387117,32s-40-75-38.txt,75,40,9,4022.0
RANDOM,SSHAPE,10,3,900,365717,32s-40-75-38.txt,75,40,8,3860.0
SOP,SSHAPE,10,3,900,561606,32s-40-75-38.txt,75,40,40,11364.0
G01,SSHAPE,10,3,900,516850,32s-40-75-38.txt,75,40,8,3906.0
G02,SSHAPE,10,3,900,482345,32s-40-75-38.txt,75,40,9,4236.0
G03,SSHAPE,10,3,900,1992241,32s-40-75-38.txt,75,40,8,3796.0
FCFS,SSHAPE,10,3,900,402094,32s-40-75-39.txt,75,40,9,4310.0
RANDOM,SSHAPE,10,3,900,384498,32s-40-75-39.txt,75,40,9,4206.0
SOP,SSHAPE,10,3,900,573361,32s-40-75-39.txt,75,40,40,11684.0
G01,SSHAPE,10,3,900,545598,32s-40-75-39.txt,75,40,9,4040.0
G02,SSHAPE,10,3,900,502590,32s-40-75-39.txt,75,40,9,4206.0
G03,SSHAPE,10,3,900,2069849,32s-40-75-39.txt,75,40,8,3790.0
FCFS,SSHAPE,10,3,900,616517,33s-50-30-0.txt,30,50,31,11402.0
RANDOM,SSHAPE,10,3,900,562412,33s-50-30-0.txt,30,50,26,10130.0
SOP,SSHAPE,10,3,900,695106,33s-50-30-0.txt,30,50,50,14400.0
G01,SSHAPE,10,3,900,757440,33s-50-30-0.txt,30,50,25,9760.0
G02,SSHAPE,10,3,900,776090,33s-50-30-0.txt,30,50,32,11516.0
G03,SSHAPE,10,3,900,1897540,33s-50-30-0.txt,30,50,26,10316.0
FCFS,SSHAPE,10,3,900,673392,33s-50-30-1.txt,30,50,36,11740.0
RANDOM,SSHAPE,10,3,900,625363,33s-50-30-1.txt,30,50,30,10614.0
SOP,SSHAPE,10,3,900,730401,33s-50-30-1.txt,30,50,50,14182.0
G01,SSHAPE,10,3,900,821688,33s-50-30-1.txt,30,50,28,9956.0
G02,SSHAPE,10,3,900,860762,33s-50-30-1.txt,30,50,36,11846.0
G03,SSHAPE,10,3,900,1832655,33s-50-30-1.txt,30,50,29,10248.0
FCFS,SSHAPE,10,3,900,544340,33s-50-30-2.txt,30,50,28,9614.0
RANDOM,SSHAPE,10,3,900,483853,33s-50-30-2.txt,30,50,22,8492.0
SOP,SSHAPE,10,3,900,643295,33s-50-30-2.txt,30,50,50,13158.0
G01,SSHAPE,10,3,900,686817,33s-50-30-2.txt,30,50,22,8346.0
G02,SSHAPE,10,3,900,694249,33s-50-30-2.txt,30,50,29,10154.0
G03,SSHAPE,10,3,900,2034229,33s-50-30-2.txt,30,50,22,8300.0
FCFS,SSHAPE,10,3,900,615978,33s-50-30-3.txt,30,50,32,10844.0
RANDOM,SSHAPE,10,3,900,564430,33s-50-30-3.txt,30,50,27,9492.0
SOP,SSHAPE,10,3,900,692569,33s-50-30-3.txt,30,50,50,13720.0
G01,SSHAPE,10,3,900,740994,33s-50-30-3.txt,30,50,25,9022.0
G02,SSHAPE,10,3,900,784287,33s-50-30-3.txt,30,50,32,10778.0
G03,SSHAPE,10,3,900,1929968,33s-50-30-3.txt,30,50,27,9664.0
FCFS,SSHAPE,10,3,900,596405,33s-50-30-4.txt,30,50,31,10384.0
RANDOM,SSHAPE,10,3,900,554646,33s-50-30-4.txt,30,50,26,9426.0
SOP,SSHAPE,10,3,900,679720,33s-50-30-4.txt,30,50,50,13592.0
G01,SSHAPE,10,3,900,727002,33s-50-30-4.txt,30,50,24,8946.0
G02,SSHAPE,10,3,900,751335,33s-50-30-4.txt,30,50,31,10574.0
G03,SSHAPE,10,3,900,1927781,33s-50-30-4.txt,30,50,25,9046.0
FCFS,SSHAPE,10,3,900,662239,33s-50-30-5.txt,30,50,36,11440.0
RANDOM,SSHAPE,10,3,900,598253,33s-50-30-5.txt,30,50,29,10206.0
SOP,SSHAPE,10,3,900,714045,33s-50-30-5.txt,30,50,50,13698.0
G01,SSHAPE,10,3,900,787384,33s-50-30-5.txt,30,50,27,9698.0
G02,SSHAPE,10,3,900,845574,33s-50-30-5.txt,30,50,36,11556.0
G03,SSHAPE,10,3,900,1860549,33s-50-30-5.txt,30,50,30,10246.0
FCFS,SSHAPE,10,3,900,644544,33s-50-30-6.txt,30,50,34,11662.0
RANDOM,SSHAPE,10,3,900,599115,33s-50-30-6.txt,30,50,30,10746.0
SOP,SSHAPE,10,3,900,708342,33s-50-30-6.txt,30,50,50,14214.0
G01,SSHAPE,10,3,900,791473,33s-50-30-6.txt,30,50,26,9592.0
G02,SSHAPE,10,3,900,811968,33s-50-30-6.txt,30,50,34,11634.0
G03,SSHAPE,10,3,900,1883267,33s-50-30-6.txt,30,50,30,10464.0
FCFS,SSHAPE,10,3,900,685281,33s-50-30-7.txt,30,50,37,11934.0
RANDOM,SSHAPE,10,3,900,608039,33s-50-30-7.txt,30,50,30,10496.0
SOP,SSHAPE,10,3,900,721469,33s-50-30-7.txt,30,50,50,14026.0
G01,SSHAPE,10,3,900,818622,33s-50-30-7.txt,30,50,30,10532.0
G02,SSHAPE,10,3,900,863121,33s-50-30-7.txt,30,50,37,12078.0
G03,SSHAPE,10,3,900,1862764,33s-50-30-7.txt,30,50,31,10684.0
FCFS,SSHAPE,10,3,900,644754,33s-50-30-8.txt,30,50,35,11930.0
RANDOM,SSHAPE,10,3,900,585716,33s-50-30-8.txt,30,50,28,10414.0
SOP,SSHAPE,10,3,900,716398,33s-50-30-8.txt,30,50,50,14322.0
G01,SSHAPE,10,3,900,775214,33s-50-30-8.txt,30,50,28,10150.0
G02,SSHAPE,10,3,900,815494,33s-50-30-8.txt,30,50,33,11604.0
G03,SSHAPE,10,3,900,1832662,33s-50-30-8.txt,30,50,28,10562.0
FCFS,SSHAPE,10,3,900,632270,33s-50-30-9.txt,30,50,33,11408.0
RANDOM,SSHAPE,10,3,900,575577,33s-50-30-9.txt,30,50,27,9898.0
SOP,SSHAPE,10,3,900,726272,33s-50-30-9.txt,30,50,50,14222.0
G01,SSHAPE,10,3,900,757989,33s-50-30-9.txt,30,50,26,9498.0
G02,SSHAPE,10,3,900,815724,33s-50-30-9.txt,30,50,34,11526.0
G03,SSHAPE,10,3,900,1916032,33s-50-30-9.txt,30,50,29,10304.0
FCFS,SSHAPE,10,3,900,637670,33s-50-30-10.txt,30,50,31,10612.0
RANDOM,SSHAPE,10,3,900,562287,33s-50-30-10.txt,30,50,27,9450.0
SOP,SSHAPE,10,3,900,691732,33s-50-30-10.txt,30,50,50,13566.0
G01,SSHAPE,10,3,900,745146,33s-50-30-10.txt,30,50,25,9132.0
G02,SSHAPE,10,3,900,789281,33s-50-30-10.txt,30,50,33,10942.0
G03,SSHAPE,10,3,900,1933337,33s-50-30-10.txt,30,50,26,9222.0
FCFS,SSHAPE,10,3,900,632332,33s-50-30-11.txt,30,50,32,11254.0
RANDOM,SSHAPE,10,3,900,579022,33s-50-30-11.txt,30,50,27,9968.0
