obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
G03,SSHAPE,LS_2x2,10,3,900,2783438,21s-20-30-3.txt,30,20,13,4614.0,13,4614.0
G01,SSHAPE,LS_1x0,10,3,900,1013107,21s-20-30-4.txt,30,20,9,3300.0,9,3300.0
G01,SSHAPE,LS_1x1,10,3,900,892020,21s-20-30-4.txt,30,20,9,3300.0,9,3300.0
G01,SSHAPE,LS_1x2,10,3,900,2080790,21s-20-30-4.txt,30,20,9,3300.0,9,3300.0
G01,SSHAPE,LS_2x2,10,3,900,10280111,21s-20-30-4.txt,30,20,9,3300.0,9,3300.0
G02,SSHAPE,LS_1x0,10,3,900,6151966,21s-20-30-4.txt,30,20,12,4050.0,12,4010.0
G02,SSHAPE,LS_1x1,10,3,900,1643523,21s-20-30-4.txt,30,20,12,4050.0,12,3926.0
G02,SSHAPE,LS_1x2,10,3,900,4894046,21s-20-30-4.txt,30,20,12,4050.0,12,3928.0
G02,SSHAPE,LS_2x2,10,3,900,1162387,21s-20-30-4.txt,30,20,12,4050.0,12,4050.0
G03,SSHAPE,LS_1x0,10,3,900,1664675,21s-20-30-4.txt,30,20,10,3476.0,10,3476.0
G03,SSHAPE,LS_1x1,10,3,900,1322378,21s-20-30-4.txt,30,20,10,3476.0,10,3476.0
G03,SSHAPE,LS_1x2,10,3,900,2338939,21s-20-30-4.txt,30,20,10,3476.0,10,3378.0
G03,SSHAPE,LS_2x2,10,3,900,2712008,21s-20-30-4.txt,30,20,10,3476.0,10,3462.0
G01,SSHAPE,LS_1x0,10,3,900,1639604,21s-20-30-5.txt,30,20,11,3824.0,11,3778.0
G01,SSHAPE,LS_1x1,10,3,900,683381,21s-20-30-5.txt,30,20,11,3824.0,11,3728.0
G01,SSHAPE,LS_1x2,10,3,900,1805870,21s-20-30-5.txt,30,20,11,3824.0,11,3746.0
G01,SSHAPE,LS_2x2,10,3,900,6202839,21s-20-30-5.txt,30,20,11,3824.0,11,3824.0
G02,SSHAPE,LS_1x0,10,3,900,6785056,21s-20-30-5.txt,30,20,13,4354.0,13,4354.0
G02,SSHAPE,LS_1x1,10,3,900,1425739,21s-20-30-5.txt,30,20,13,4354.0,13,4354.0
G02,SSHAPE,LS_1x2,10,3,900,2887517,21s-20-30-5.txt,30,20,13,4354.0,13,4354.0
G02,SSHAPE,LS_2x2,10,3,900,663918,21s-20-30-5.txt,30,20,13,4354.0,13,4354.0
G03,SSHAPE,LS_1x0,10,3,900,1796199,21s-20-30-5.txt,30,20,11,3948.0,11,3948.0
G03,SSHAPE,LS_1x1,10,3,900,834551,21s-20-30-5.txt,30,20,11,3948.0,11,3948.0
G03,SSHAPE,LS_1x2,10,3,900,3754794,21s-20-30-5.txt,30,20,11,3948.0,11,3948.0
G03,SSHAPE,LS_2x2,10,3,900,4403870,21s-20-30-5.txt,30,20,11,3948.0,11,3948.0
G01,SSHAPE,LS_1x0,10,3,900,1427890,21s-20-30-6.txt,30,20,13,4492.0,13,4492.0
G01,SSHAPE,LS_1x1,10,3,900,595244,21s-20-30-6.txt,30,20,13,4492.0,13,4492.0
G01,SSHAPE,LS_1x2,10,3,900,4422694,21s-20-30-6.txt,30,20,13,4492.0,13,4492.0
G01,SSHAPE,LS_2x2,10,3,900,4852307,21s-20-30-6.txt,30,20,13,4492.0,13,4492.0
G02,SSHAPE,LS_1x0,10,3,900,2061395,21s-20-30-6.txt,30,20,15,5038.0,15,4976.0
G02,SSHAPE,LS_1x1,10,3,900,1009005,21s-20-30-6.txt,30,20,15,5038.0,15,5038.0
G02,SSHAPE,LS_1x2,10,3,900,3696393,21s-20-30-6.txt,30,20,15,5038.0,15,5038.0
G02,SSHAPE,LS_2x2,10,3,900,1322599,21s-20-30-6.txt,30,20,15,5038.0,15,5038.0
G03,SSHAPE,LS_1x0,10,3,900,2171309,21s-20-30-6.txt,30,20,14,4916.0,14,4916.0
G03,SSHAPE,LS_1x1,10,3,900,733675,21s-20-30-6.txt,30,20,14,4916.0,14,4916.0
G03,SSHAPE,LS_1x2,10,3,900,3522920,21s-20-30-6.txt,30,20,14,4916.0,14,4880.0
G03,SSHAPE,LS_2x2,10,3,900,1931278,21s-20-30-6.txt,30,20,14,4916.0,14,4916.0
G01,SSHAPE,LS_1x0,10,3,900,779321,21s-20-30-7.txt,30,20,10,3838.0,10,3838.0
G01,SSHAPE,LS_1x1,10,3,900,494701,21s-20-30-7.txt,30,20,10,3838.0,10,3838.0
G01,SSHAPE,LS_1x2,10,3,900,888970,21s-20-30-7.txt,30,20,10,3838.0,10,3838.0
G01,SSHAPE,LS_2x2,10,3,900,9560514,21s-20-30-7.txt,30,20,10,3838.0,10,3838.0
G02,SSHAPE,LS_1x0,10,3,900,2953942,21s-20-30-7.txt,30,20,13,4602.0,13,4592.0
G02,SSHAPE,LS_1x1,10,3,900,723702,21s-20-30-7.txt,30,20,13,4602.0,13,4602.0
G02,SSHAPE,LS_1x2,10,3,900,2604266,21s-20-30-7.txt,30,20,13,4602.0,13,4568.0
G02,SSHAPE,LS_2x2,10,3,900,555355,21s-20-30-7.txt,30,20,13,4602.0,13,4602.0
G03,SSHAPE,LS_1x0,10,3,900,1604721,21s-20-30-7.txt,30,20,11,4080.0,11,4080.0
G03,SSHAPE,LS_1x1,10,3,900,785029,21s-20-30-7.txt,30,20,11,4080.0,11,4080.0
G03,SSHAPE,LS_1x2,10,3,900,2712902,21s-20-30-7.txt,30,20,11,4080.0,11,4080.0
G03,SSHAPE,LS_2x2,10,3,900,4199789,21s-20-30-7.txt,30,20,11,4080.0,11,4080.0
G01,SSHAPE,LS_1x0,10,3,900,1124317,21s-20-30-8.txt,30,20,10,3470.0,10,3470.0
G01,SSHAPE,LS_1x1,10,3,900,459771,21s-20-30-8.txt,30,20,10,3470.0,10,3470.0
G01,SSHAPE,LS_1x2,10,3,900,1292189,21s-20-30-8.txt,30,20,10,3470.0,10,3470.0
G01,SSHAPE,LS_2x2,10,3,900,5985360,21s-20-30-8.txt,30,20,10,3470.0,10,3470.0
G02,SSHAPE,LS_1x0,10,3,900,2654984,21s-20-30-8.txt,30,20,12,3808.0,12,3808.0
G02,SSHAPE,LS_1x1,10,3,900,605491,21s-20-30-8.txt,30,20,12,3808.0,12,3738.0
G02,SSHAPE,LS_1x2,10,3,900,3821519,21s-20-30-8.txt,30,20,12,3808.0,12,3648.0
G02,SSHAPE,LS_2x2,10,3,900,944198,21s-20-30-8.txt,30,20,12,3808.0,12,3808.0
G03,SSHAPE,LS_1x0,10,3,900,1115680,21s-20-30-8.txt,30,20,10,3404.0,10,3404.0
G03,SSHAPE,LS_1x1,10,3,900,916058,21s-20-30-8.txt,30,20,10,3404.0,10,3360.0
G03,SSHAPE,LS_1x2,10,3,900,2041639,21s-20-30-8.txt,30,20,10,3404.0,10,3364.0
G03,SSHAPE,LS_2x2,10,3,900,4303723,21s-20-30-8.txt,30,20,10,3404.0,10,3404.0
G01,SSHAPE,LS_1x0,10,3,900,1056321,21s-20-30-9.txt,30,20,9,3140.0,9,3140.0
G01,SSHAPE,LS_1x1,10,3,900,538828,21s-20-30-9.txt,30,20,9,3140.0,9,3056.0
G01,SSHAPE,LS_1x2,10,3,900,1137835,21s-20-30-9.txt,30,20,9,3140.0,9,3022.0
G01,SSHAPE,LS_2x2,10,3,900,4714324,21s-20-30-9.txt,30,20,9,3140.0,9,2996.0
G02,SSHAPE,LS_1x0,10,3,900,3013320,21s-20-30-9.txt,30,20,11,3590.0,11,3494.0
G02,SSHAPE,LS_1x1,10,3,900,490066,21s-20-30-9.txt,30,20,11,3590.0,11,3590.0
G02,SSHAPE,LS_1x2,10,3,900,2480712,21s-20-30-9.txt,30,20,11,3590.0,11,3456.0
G02,SSHAPE,LS_2x2,10,3,900,826421,21s-20-30-9.txt,30,20,11,3590.0,11,3536.0
G03,SSHAPE,LS_1x0,10,3,900,1897615,21s-20-30-9.txt,30,20,10,3380.0,10,3380.0
G03,SSHAPE,LS_1x1,10,3,900,1061717,21s-20-30-9.txt,30,20,10,3380.0,10,3320.0
G03,SSHAPE,LS_1x2,10,3,900,2949942,21s-20-30-9.txt,30,20,10,3380.0,10,3380.0
G03,SSHAPE,LS_2x2,10,3,900,3501565,21s-20-30-9.txt,30,20,10,3380.0,10,3346.0
G01,SSHAPE,LS_1x0,10,3,900,1187696,21s-20-30-10.txt,30,20,10,3436.0,10,3436.0
G01,SSHAPE,LS_1x1,10,3,900,478093,21s-20-30-10.txt,30,20,10,3436.0,10,3436.0
G01,SSHAPE,LS_1x2,10,3,900,964473,21s-20-30-10.txt,30,20,10,3436.0,10,3382.0
G01,SSHAPE,LS_2x2,10,3,900,5839534,21s-20-30-10.txt,30,20,10,3436.0,10,3436.0
G02,SSHAPE,LS_1x0,10,3,900,3813077,21s-20-30-10.txt,30,20,13,4104.0,13,3810.0
G02,SSHAPE,LS_1x1,10,3,900,679090,21s-20-30-10.txt,30,20,13,4104.0,13,4104.0
G02,SSHAPE,LS_1x2,10,3,900,4252126,21s-20-30-10.txt,30,20,13,4104.0,13,4104.0
G02,SSHAPE,LS_2x2,10,3,900,2210420,21s-20-30-10.txt,30,20,13,4104.0,13,4104.0
G03,SSHAPE,LS_1x0,10,3,900,2382397,21s-20-30-10.txt,30,20,10,3372.0,10,3372.0
G03,SSHAPE,LS_1x1,10,3,900,1671553,21s-20-30-10.txt,30,20,10,3372.0,10,3372.0
G03,SSHAPE,LS_1x2,10,3,900,2676353,21s-20-30-10.txt,30,20,10,3372.0,10,3372.0
G03,SSHAPE,LS_2x2,10,3,900,5693546,21s-20-30-10.txt,30,20,10,3372.0,10,3372.0
G01,SSHAPE,LS_1x0,10,3,900,1845646,21s-20-30-11.txt,30,20,13,4414.0,13,4414.0
G01,SSHAPE,LS_1x1,10,3,900,518871,21s-20-30-11.txt,30,20,13,4414.0,13,4414.0
G01,SSHAPE,LS_1x2,10,3,900,5411161,21s-20-30-11.txt,30,20,13,4414.0,13,4414.0
G01,SSHAPE,LS_2x2,10,3,900,5549998,21s-20-30-11.txt,30,20,13,4414.0,13,4414.0
G02,SSHAPE,LS_1x0,10,3,900,3169510,21s-20-30-11.txt,30,20,15,4932.0,15,4932.0
G02,SSHAPE,LS_1x1,10,3,900,956832,21s-20-30-11.txt,30,20,15,4932.0,15,4932.0
G02,SSHAPE,LS_1x2,10,3,900,2390357,21s-20-30-11.txt,30,20,15,4932.0,15,4932.0
G02,SSHAPE,LS_2x2,10,3,900,758036,21s-20-30-11.txt,30,20,15,4932.0,15,4932.0
G03,SSHAPE,LS_1x0,10,3,900,1935970,21s-20-30-11.txt,30,20,13,4272.0,13,4272.0
G03,SSHAPE,LS_1x1,10,3,900,788953,21s-20-30-11.txt,30,20,13,4272.0,13,4272.0
G03,SSHAPE,LS_1x2,10,3,900,3484629,21s-20-30-11.txt,30,20,13,4272.0,13,4272.0
G03,SSHAPE,LS_2x2,10,3,900,3852552,21s-20-30-11.txt,30,20,13,4272.0,13,4272.0
G01,SSHAPE,LS_1x0,10,3,900,1892924,21s-20-30-12.txt,30,20,14,5006.0,14,5006.0
G01,SSHAPE,LS_1x1,10,3,900,939177,21s-20-30-12.txt,30,20,14,5006.0,14,4990.0
G01,SSHAPE,LS_1x2,10,3,900,4257493,21s-20-30-12.txt,30,20,14,5006.0,14,5006.0
G01,SSHAPE,LS_2x2,10,3,900,3211644,21s-20-30-12.txt,30,20,14,5006.0,14,5006.0
G02,SSHAPE,LS_1x0,10,3,900,2547985,21s-20-30-12.txt,30,20,16,5386.0,16,5386.0
G02,SSHAPE,LS_1x1,10,3,900,957997,21s-20-30-12.txt,30,20,16,5386.0,16,5386.0
G02,SSHAPE,LS_1x2,10,3,900,2541453,21s-20-30-12.txt,30,20,16,5386.0,16,5386.0
G02,SSHAPE,LS_2x2,10,3,900,774016,21s-20-30-12.txt,30,20,16,5386.0,16,5386.0
G03,SSHAPE,LS_1x0,10,3,900,2919044,21s-20-30-12.txt,30,20,14,4916.0,14,4916.0
G03,SSHAPE,LS_1x1,10,3,900,1201022,21s-20-30-12.txt,30,20,14,4916.0,14,4916.0
G03,SSHAPE,LS_1x2,10,3,900,8556695,21s-20-30-12.txt,30,20,14,4916.0,14,4916.0
G03,SSHAPE,LS_2x2,10,3,900,2714284,21s-20-30-12.txt,30,20,14,4916.0,14,4916.0
G01,SSHAPE,LS_1x0,10,3,900,1206903,21s-20-30-13.txt,30,20,12,4252.0,12,4252.0
