obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
G02,LGAP,LS_1x0,10,3,900,3766407,21s-20-30-7.txt,30,20,13,4465.0,13,4465.0
G02,LGAP,LS_1x1,10,3,900,921588,21s-20-30-7.txt,30,20,13,4465.0,13,4465.0
G02,LGAP,LS_1x2,10,3,900,3300911,21s-20-30-7.txt,30,20,13,4465.0,13,4410.0
G02,LGAP,LS_2x2,10,3,900,772004,21s-20-30-7.txt,30,20,13,4465.0,13,4465.0
G03,LGAP,LS_1x0,10,3,900,1353005,21s-20-30-7.txt,30,20,11,3966.0,11,3966.0
G03,LGAP,LS_1x1,10,3,900,887370,21s-20-30-7.txt,30,20,11,3966.0,11,3906.0
G03,LGAP,LS_1x2,10,3,900,3141127,21s-20-30-7.txt,30,20,11,3966.0,11,3966.0
G03,LGAP,LS_2x2,10,3,900,6199162,21s-20-30-7.txt,30,20,11,3966.0,11,3966.0
G01,LGAP,LS_1x0,10,3,900,1311149,21s-20-30-8.txt,30,20,10,3268.0,10,3268.0
G01,LGAP,LS_1x1,10,3,900,608306,21s-20-30-8.txt,30,20,10,3268.0,10,3182.0
G01,LGAP,LS_1x2,10,3,900,1467761,21s-20-30-8.txt,30,20,10,3268.0,10,3268.0
G01,LGAP,LS_2x2,10,3,900,6705350,21s-20-30-8.txt,30,20,10,3268.0,10,3268.0
G02,LGAP,LS_1x0,10,3,900,3185105,21s-20-30-8.txt,30,20,12,3504.0,12,3504.0
G02,LGAP,LS_1x1,10,3,900,880670,21s-20-30-8.txt,30,20,12,3504.0,12,3430.0
G02,LGAP,LS_1x2,10,3,900,3337371,21s-20-30-8.txt,30,20,12,3504.0,12,3452.0
G02,LGAP,LS_2x2,10,3,900,1015551,21s-20-30-8.txt,30,20,12,3504.0,12,3504.0
G03,LGAP,LS_1x0,10,3,900,1145744,21s-20-30-8.txt,30,20,10,3230.0,10,3230.0
G03,LGAP,LS_1x1,10,3,900,637502,21s-20-30-8.txt,30,20,10,3230.0,10,3230.0
G03,LGAP,LS_1x2,10,3,900,2433732,21s-20-30-8.txt,30,20,10,3230.0,10,3156.0
G03,LGAP,LS_2x2,10,3,900,4118928,21s-20-30-8.txt,30,20,10,3230.0,10,3230.0
G01,LGAP,LS_1x0,10,3,900,1216495,21s-20-30-9.txt,30,20,9,3030.0,9,2943.0
G01,LGAP,LS_1x1,10,3,900,589927,21s-20-30-9.txt,30,20,9,3030.0,9,2996.0
G01,LGAP,LS_1x2,10,3,900,1464822,21s-20-30-9.txt,30,20,9,3030.0,9,2859.0
G01,LGAP,LS_2x2,10,3,900,6250471,21s-20-30-9.txt,30,20,9,3030.0,9,3006.0
G02,LGAP,LS_1x0,10,3,900,3948111,21s-20-30-9.txt,30,20,11,3228.0,11,3228.0
G02,LGAP,LS_1x1,10,3,900,565694,21s-20-30-9.txt,30,20,11,3228.0,11,3097.0
G02,LGAP,LS_1x2,10,3,900,3237139,21s-20-30-9.txt,30,20,11,3228.0,11,3204.0
G02,LGAP,LS_2x2,10,3,900,771582,21s-20-30-9.txt,30,20,11,3228.0,11,3177.0
G03,LGAP,LS_1x0,10,3,900,2117489,21s-20-30-9.txt,30,20,10,3070.0,10,3070.0
G03,LGAP,LS_1x1,10,3,900,976564,21s-20-30-9.txt,30,20,10,3070.0,10,3030.0
G03,LGAP,LS_1x2,10,3,900,2845254,21s-20-30-9.txt,30,20,10,3070.0,10,3070.0
G03,LGAP,LS_2x2,10,3,900,4323619,21s-20-30-9.txt,30,20,10,3070.0,10,3070.0
G01,LGAP,LS_1x0,10,3,900,1375424,21s-20-30-10.txt,30,20,10,3189.0,10,3189.0
G01,LGAP,LS_1x1,10,3,900,524410,21s-20-30-10.txt,30,20,10,3189.0,10,3189.0
G01,LGAP,LS_1x2,10,3,900,1974294,21s-20-30-10.txt,30,20,10,3189.0,10,3189.0
G01,LGAP,LS_2x2,10,3,900,6596491,21s-20-30-10.txt,30,20,10,3189.0,10,3189.0
G02,LGAP,LS_1x0,10,3,900,4375041,21s-20-30-10.txt,30,20,13,3597.0,13,3597.0
G02,LGAP,LS_1x1,10,3,900,1012957,21s-20-30-10.txt,30,20,13,3597.0,13,3597.0
G02,LGAP,LS_1x2,10,3,900,4144495,21s-20-30-10.txt,30,20,13,3597.0,13,3549.0
G02,LGAP,LS_2x2,10,3,900,1529497,21s-20-30-10.txt,30,20,13,3597.0,13,3597.0
G03,LGAP,LS_1x0,10,3,900,1394196,21s-20-30-10.txt,30,20,10,3049.0,10,3005.0
G03,LGAP,LS_1x1,10,3,900,700831,21s-20-30-10.txt,30,20,10,3049.0,10,3033.0
G03,LGAP,LS_1x2,10,3,900,1641828,21s-20-30-10.txt,30,20,10,3049.0,10,3005.0
G03,LGAP,LS_2x2,10,3,900,11363402,21s-20-30-10.txt,30,20,10,3049.0,10,3049.0
G01,LGAP,LS_1x0,10,3,900,2064659,21s-20-30-11.txt,30,20,13,4148.0,13,4148.0
G01,LGAP,LS_1x1,10,3,900,556717,21s-20-30-11.txt,30,20,13,4148.0,13,4148.0
G01,LGAP,LS_1x2,10,3,900,5387707,21s-20-30-11.txt,30,20,13,4148.0,13,4148.0
G01,LGAP,LS_2x2,10,3,900,3919127,21s-20-30-11.txt,30,20,13,4148.0,13,4148.0
G02,LGAP,LS_1x0,10,3,900,3503908,21s-20-30-11.txt,30,20,15,4470.0,15,4470.0
G02,LGAP,LS_1x1,10,3,900,1081741,21s-20-30-11.txt,30,20,15,4470.0,15,4470.0
G02,LGAP,LS_1x2,10,3,900,2528567,21s-20-30-11.txt,30,20,15,4470.0,15,4470.0
G02,LGAP,LS_2x2,10,3,900,730000,21s-20-30-11.txt,30,20,15,4470.0,15,4470.0
G03,LGAP,LS_1x0,10,3,900,2095217,21s-20-30-11.txt,30,20,13,4053.0,13,4053.0
G03,LGAP,LS_1x1,10,3,900,985769,21s-20-30-11.txt,30,20,13,4053.0,13,4053.0
G03,LGAP,LS_1x2,10,3,900,4704093,21s-20-30-11.txt,30,20,13,4053.0,13,4053.0
G03,LGAP,LS_2x2,10,3,900,4710319,21s-20-30-11.txt,30,20,13,4053.0,13,4053.0
G01,LGAP,LS_1x0,10,3,900,3447303,21s-20-30-12.txt,30,20,14,4567.0,14,4567.0
G01,LGAP,LS_1x1,10,3,900,1049709,21s-20-30-12.txt,30,20,14,4567.0,14,4550.0
G01,LGAP,LS_1x2,10,3,900,4676892,21s-20-30-12.txt,30,20,14,4567.0,14,4567.0
G01,LGAP,LS_2x2,10,3,900,3676734,21s-20-30-12.txt,30,20,14,4567.0,14,4567.0
G02,LGAP,LS_1x0,10,3,900,3030473,21s-20-30-12.txt,30,20,16,4951.0,16,4951.0
G02,LGAP,LS_1x1,10,3,900,1139955,21s-20-30-12.txt,30,20,16,4951.0,16,4951.0
G02,LGAP,LS_1x2,10,3,900,3284311,21s-20-30-12.txt,30,20,16,4951.0,16,4951.0
G02,LGAP,LS_2x2,10,3,900,631947,21s-20-30-12.txt,30,20,16,4951.0,16,4951.0
G03,LGAP,LS_1x0,10,3,900,1899039,21s-20-30-12.txt,30,20,14,4618.0,14,4618.0
G03,LGAP,LS_1x1,10,3,900,669128,21s-20-30-12.txt,30,20,14,4618.0,14,4618.0
G03,LGAP,LS_1x2,10,3,900,4398695,21s-20-30-12.txt,30,20,14,4618.0,14,4618.0
G03,LGAP,LS_2x2,10,3,900,2781665,21s-20-30-12.txt,30,20,14,4618.0,14,4618.0
G01,LGAP,LS_1x0,10,3,900,1340801,21s-20-30-13.txt,30,20,12,4188.0,12,4188.0
G01,LGAP,LS_1x1,10,3,900,687066,21s-20-30-13.txt,30,20,12,4188.0,12,4168.0
G01,LGAP,LS_1x2,10,3,900,3669045,21s-20-30-13.txt,30,20,12,4188.0,12,4188.0
G01,LGAP,LS_2x2,10,3,900,6468836,21s-20-30-13.txt,30,20,12,4188.0,12,4188.0
G02,LGAP,LS_1x0,10,3,900,3587410,21s-20-30-13.txt,30,20,15,4718.0,15,4718.0
G02,LGAP,LS_1x1,10,3,900,992739,21s-20-30-13.txt,30,20,15,4718.0,15,4718.0
G02,LGAP,LS_1x2,10,3,900,2317206,21s-20-30-13.txt,30,20,15,4718.0,15,4718.0
G02,LGAP,LS_2x2,10,3,900,658712,21s-20-30-13.txt,30,20,15,4718.0,15,4718.0
G03,LGAP,LS_1x0,10,3,900,1501190,21s-20-30-13.txt,30,20,12,4118.0,12,4118.0
G03,LGAP,LS_1x1,10,3,900,666097,21s-20-30-13.txt,30,20,12,4118.0,12,4118.0
G03,LGAP,LS_1x2,10,3,900,3018448,21s-20-30-13.txt,30,20,12,4118.0,12,4118.0
G03,LGAP,LS_2x2,10,3,900,6515122,21s-20-30-13.txt,30,20,12,4118.0,12,4118.0
G01,LGAP,LS_1x0,10,3,900,624773,21s-20-30-14.txt,30,20,10,3754.0,10,3754.0
G01,LGAP,LS_1x1,10,3,900,592094,21s-20-30-14.txt,30,20,10,3754.0,10,3754.0
G01,LGAP,LS_1x2,10,3,900,791485,21s-20-30-14.txt,30,20,10,3754.0,10,3713.0
G01,LGAP,LS_2x2,10,3,900,6791105,21s-20-30-14.txt,30,20,10,3754.0,10,3754.0
G02,LGAP,LS_1x0,10,3,900,3565422,21s-20-30-14.txt,30,20,13,4217.0,13,4217.0
G02,LGAP,LS_1x1,10,3,900,870532,21s-20-30-14.txt,30,20,13,4217.0,13,4200.0
G02,LGAP,LS_1x2,10,3,900,2528517,21s-20-30-14.txt,30,20,13,4217.0,13,4130.0
G02,LGAP,LS_2x2,10,3,900,826133,21s-20-30-14.txt,30,20,13,4217.0,13,4217.0
G03,LGAP,LS_1x0,10,3,900,1152678,21s-20-30-14.txt,30,20,11,3895.0,11,3895.0
G03,LGAP,LS_1x1,10,3,900,759368,21s-20-30-14.txt,30,20,11,3895.0,11,3825.0
G03,LGAP,LS_1x2,10,3,900,2795164,21s-20-30-14.txt,30,20,11,3895.0,11,3895.0
G03,LGAP,LS_2x2,10,3,900,5424138,21s-20-30-14.txt,30,20,11,3895.0,11,3895.0
G01,LGAP,LS_1x0,10,3,900,1298290,21s-20-30-15.txt,30,20,9,3002.0,9,3002.0
G01,LGAP,LS_1x1,10,3,900,688709,21s-20-30-15.txt,30,20,9,3002.0,9,3002.0
G01,LGAP,LS_1x2,10,3,900,1534332,21s-20-30-15.txt,30,20,9,3002.0,9,2914.0
G01,LGAP,LS_2x2,10,3,900,3933740,21s-20-30-15.txt,30,20,9,3002.0,9,2966.0
G02,LGAP,LS_1x0,10,3,900,2708725,21s-20-30-15.txt,30,20,10,3262.0,10,3262.0
G02,LGAP,LS_1x1,10,3,900,756318,21s-20-30-15.txt,30,20,10,3262.0,10,3262.0
G02,LGAP,LS_1x2,10,3,900,2529909,21s-20-30-15.txt,30,20,10,3262.0,10,3108.0
G02,LGAP,LS_2x2,10,3,900,1401699,21s-20-30-15.txt,30,20,10,3262.0,10,3210.0
G03,LGAP,LS_1x0,10,3,900,1591267,21s-20-30-15.txt,30,20,9,3129.0,9,3129.0
G03,LGAP,LS_1x1,10,3,900,711523,21s-20-30-15.txt,30,20,9,3129.0,9,3055.0
G03,LGAP,LS_1x2,10,3,900,1465430,21s-20-30-15.txt,30,20,9,3129.0,9,3129.0
G03,LGAP,LS_2x2,10,3,900,4195016,21s-20-30-15.txt,30,20,9,3129.0,9,3047.0
G01,LGAP,LS_1x0,10,3,900,1641850,21s-20-30-16.txt,30,20,12,4050.0,12,4019.0
G01,LGAP,LS_1x1,10,3,900,603684,21s-20-30-16.txt,30,20,12,4050.0,12,4050.0
G01,LGAP,LS_1x2,10,3,900,1986230,21s-20-30-16.txt,30,20,12,4050.0,12,4050.0
G01,LGAP,LS_2x2,10,3,900,5303493,21s-20-30-16.txt,30,20,12,4050.0,12,4050.0
G02,LGAP,LS_1x0,10,3,900,3518574,21s-20-30-16.txt,30,20,15,4591.0,15,4527.0
G02,LGAP,LS_1x1,10,3,900,1006676,21s-20-30-16.txt,30,20,15,4591.0,15,4591.0
G02,LGAP,LS_1x2,10,3,900,2445297,21s-20-30-16.txt,30,20,15,4591.0,15,4591.0
G02,LGAP,LS_2x2,10,3,900,755515,21s-20-30-16.txt,30,20,15,4591.0,15,4591.0
G03,LGAP,LS_1x0,10,3,900,2404625,21s-20-30-16.txt,30,20,12,3936.0,12,3936.0
G03,LGAP,LS_1x1,10,3,900,990793,21s-20-30-16.txt,30,20,12,3936.0,12,3936.0
G03,LGAP,LS_1x2,10,3,900,4363206,21s-20-30-16.txt,30,20,12,3936.0,12,3936.0
G03,LGAP,LS_2x2,10,3,900,3458161,21s-20-30-16.txt,30,20,12,3936.0,12,3936.0
G01,LGAP,LS_1x0,10,3,900,2593687,21s-20-30-17.txt,30,20,13,4000.0,13,4000.0
G01,LGAP,LS_1x1,10,3,900,704602,21s-20-30-17.txt,30,20,13,4000.0,13,4000.0
G01,LGAP,LS_1x2,10,3,900,2132724,21s-20-30-17.txt,30,20,13,4000.0,13,4000.0
G01,LGAP,LS_2x2,10,3,900,4967307,21s-20-30-17.txt,30,20,13,4000.0,13,4000.0
G02,LGAP,LS_1x0,10,3,900,4330300,21s-20-30-17.txt,30,20,15,4373.0,15,4373.0
G02,LGAP,LS_1x1,10,3,900,1108771,21s-20-30-17.txt,30,20,15,4373.0,15,4373.0
G02,LGAP,LS_1x2,10,3,900,2279028,21s-20-30-17.txt,30,20,15,4373.0,15,4373.0
G02,LGAP,LS_2x2,10,3,900,757306,21s-20-30-17.txt,30,20,15,4373.0,15,4373.0
G03,LGAP,LS_1x0,10,3,900,2095150,21s-20-30-17.txt,30,20,13,3952.0,13,3952.0
G03,LGAP,LS_1x1,10,3,900,941244,21s-20-30-17.txt,30,20,13,3952.0,13,3952.0
G03,LGAP,LS_1x2,10,3,900,5390398,21s-20-30-17.txt,30,20,13,3952.0,13,3952.0
G03,LGAP,LS_2x2,10,3,900,3125418,21s-20-30-17.txt,30,20,13,3952.0,13,3952.0
G01,LGAP,LS_1x0,10,3,900,494980,21s-20-30-18.txt,30,20,10,3541.0,10,3541.0
G01,LGAP,LS_1x1,10,3,900,498166,21s-20-30-18.txt,30,20,10,3541.0,10,3541.0
G01,LGAP,LS_1x2,10,3,900,570062,21s-20-30-18.txt,30,20,10,3541.0,10,3541.0
G01,LGAP,LS_2x2,10,3,900,11167065,21s-20-30-18.txt,30,20,10,3541.0,10,3541.0
G02,LGAP,LS_1x0,10,3,900,3189705,21s-20-30-18.txt,30,20,13,4081.0,13,4081.0
G02,LGAP,LS_1x1,10,3,900,1170610,21s-20-30-18.txt,30,20,13,4081.0,13,4081.0
G02,LGAP,LS_1x2,10,3,900,3839525,21s-20-30-18.txt,30,20,13,4081.0,13,4081.0
G02,LGAP,LS_2x2,10,3,900,1369123,21s-20-30-18.txt,30,20,13,4081.0,13,4081.0
G03,LGAP,LS_1x0,10,3,900,1184191,21s-20-30-18.txt,30,20,11,3793.0,11,3793.0
G03,LGAP,LS_1x1,10,3,900,751181,21s-20-30-18.txt,30,20,11,3793.0,11,3793.0
G03,LGAP,LS_1x2,10,3,900,2180417,21s-20-30-18.txt,30,20,11,3793.0,11,3765.0
G03,LGAP,LS_2x2,10,3,900,5275167,21s-20-30-18.txt,30,20,11,3793.0,11,3793.0
G01,LGAP,LS_1x0,10,3,900,1443113,21s-20-30-19.txt,30,20,10,3486.0,10,3486.0
G01,LGAP,LS_1x1,10,3,900,484825,21s-20-30-19.txt,30,20,10,3486.0,10,3486.0
G01,LGAP,LS_1x2,10,3,900,1894837,21s-20-30-19.txt,30,20,10,3486.0,10,3486.0
G01,LGAP,LS_2x2,10,3,900,5098985,21s-20-30-19.txt,30,20,10,3486.0,10,3486.0
G02,LGAP,LS_1x0,10,3,900,3380344,21s-20-30-19.txt,30,20,12,3903.0,12,3903.0
G02,LGAP,LS_1x1,10,3,900,898026,21s-20-30-19.txt,30,20,12,3903.0,12,3836.0
G02,LGAP,LS_1x2,10,3,900,3596465,21s-20-30-19.txt,30,20,12,3903.0,12,3903.0
G02,LGAP,LS_2x2,10,3,900,1560084,21s-20-30-19.txt,30,20,12,3903.0,12,3903.0
G03,LGAP,LS_1x0,10,3,900,2436620,21s-20-30-19.txt,30,20,11,3643.0,11,3643.0
G03,LGAP,LS_1x1,10,3,900,859490,21s-20-30-19.txt,30,20,11,3643.0,11,3643.0
G03,LGAP,LS_1x2,10,3,900,3332620,21s-20-30-19.txt,30,20,11,3643.0,11,3643.0
G03,LGAP,LS_2x2,10,3,900,1918824,21s-20-30-19.txt,30,20,11,3643.0,11,3643.0
G01,LGAP,LS_1x0,10,3,900,2532816,21s-20-30-20.txt,30,20,15,4768.0,15,4768.0
G01,LGAP,LS_1x1,10,3,900,1182775,21s-20-30-20.txt,30,20,15,4768.0,15,4768.0
G01,LGAP,LS_1x2,10,3,900,4580142,21s-20-30-20.txt,30,20,15,4768.0,15,4768.0
G01,LGAP,LS_2x2,10,3,900,2323925,21s-20-30-20.txt,30,20,15,4768.0,15,4768.0
G02,LGAP,LS_1x0,10,3,900,2675361,21s-20-30-20.txt,30,20,16,4864.0,16,4864.0
G02,LGAP,LS_1x1,10,3,900,1180349,21s-20-30-20.txt,30,20,16,4864.0,16,4864.0
G02,LGAP,LS_1x2,10,3,900,3268454,21s-20-30-20.txt,30,20,16,4864.0,16,4864.0
G02,LGAP,LS_2x2,10,3,900,757735,21s-20-30-20.txt,30,20,16,4864.0,16,4864.0
G03,LGAP,LS_1x0,10,3,900,3103510,21s-20-30-20.txt,30,20,16,4918.0,16,4918.0
G03,LGAP,LS_1x1,10,3,900,1371726,21s-20-30-20.txt,30,20,16,4918.0,16,4918.0
